time,name,dev-id,motion_detected,temperature,humidity,pressure,collision_x,collision_y,collision_z
2020-07-07 09:40:56+00:00,01,db301b8522d6,0.0,18.209999084472656,74.62999725341797,999.9000244140625,0.0,0.0,0.0
2020-07-07 09:40:57+00:00,22,f90454752e49,0.0,20.889999389648438,73.80000305175781,1003.4000244140625,0.0,0.0,0.0
2020-07-07 09:40:59+00:00,37,d5eb11a0061a,0.0,18.889999389648438,64.5999984741211,999.2999877929688,0.0,0.0,0.0
2020-07-07 09:41:10+00:00,12,dd9c5cf625ed,0.0,18.34000015258789,75.98999786376953,1001.2999877929688,0.0,0.0,0.0
2020-07-07 09:41:12+00:00,17,c9ab32028ff0,0.0,16.18000030517578,80.5,999.7999877929688,0.0,0.0,0.0
2020-07-07 09:41:12+00:00,38,dad2630c1950,0.0,18.68000030517578,68.37000274658203,999.7000122070312,0.0,0.0,0.0
2020-07-07 09:41:16+00:00,13,d3d0f2d379a6,0.0,18.850000381469727,73.16000366210938,1001.7000122070312,0.0,0.0,0.0
2020-07-07 09:41:16+00:00,26,dafe017e5c0d,0.0,22.850000381469727,55.880001068115234,1003.0999755859375,0.0,0.0,0.0
2020-07-07 09:41:17+00:00,15,ce4b430edca3,0.0,15.770000457763672,82.05000305175781,999.0999755859375,0.0,0.0,0.0
2020-07-07 09:41:17+00:00,20,d7356479a2d9,0.0,19.559999465942383,69.18000030517578,1003.4000244140625,0.0,0.0,0.0
2020-07-07 09:41:17+00:00,10,e12cc2d5c724,0.0,18.43000030517578,94.05000305175781,1002.2999877929688,0.0,0.0,0.0
2020-07-07 09:41:19+00:00,19,f09e4c30444e,0.0,21.100000381469727,66.41999816894531,1002.9000244140625,0.0,0.0,0.0
2020-07-07 09:41:20+00:00,25,dc565c713989,1.0,19.690000534057617,72.31999969482422,1003.5,0.0,0.0,0.0
2020-07-07 09:41:25+00:00,31,d03da222e8b6,0.0,19.09000015258789,67.11000061035156,999.9000244140625,0.0,0.0,0.0
2020-07-07 09:41:26+00:00,14,e401ed8c0d2e,0.0,15.970000267028809,83.2699966430664,1000.0,0.0,0.0,0.0
2020-07-07 09:41:27+00:00,23,e9896dd4e577,0.0,22.489999771118164,57.040000915527344,1003.0,0.0,0.0,0.0
2020-07-07 09:41:28+00:00,35,c6254b958d0a,0.0,21.84000015258789,62.84000015258789,999.5,0.0,0.0,0.0
2020-07-07 09:41:29+00:00,33,c3eb408a47de,0.0,15.979999542236328,75.04000091552734,999.4000244140625,0.0,0.0,0.0
2020-07-07 09:41:31+00:00,02,e1a9bf610eef,0.0,18.1299991607666,73.73999786376953,1000.0999755859375,0.0,0.0,0.0
2020-07-07 09:41:34+00:00,11,d11055462610,0.0,18.93000030517578,73.56999969482422,1002.2000122070312,0.0,0.0,0.0
2020-07-07 09:41:36+00:00,03,c1ccd6c032b4,0.0,18.030000686645508,75.47000122070312,999.9000244140625,0.0,0.0,0.0
2020-07-07 09:41:36+00:00,05,f62316dbb3f5,0.0,18.850000381469727,75.44000244140625,999.0,0.0,0.0,0.0
2020-07-07 09:41:37+00:00,43,cb9998f6e71b,0.0,19.559999465942383,73.58000183105469,1000.7000122070312,0.0,0.0,0.0
2020-07-07 09:41:38+00:00,09,cceb15e43282,0.0,18.280000686645508,74.41000366210938,1001.7999877929688,0.0,0.0,0.0
2020-07-07 09:41:40+00:00,08,c3ba512bbfeb,1.0,18.8700008392334,72.87000274658203,1000.7000122070312,0.0,0.0,0.0
2020-07-07 09:41:40+00:00,34,fb42f04d9b58,0.0,15.680000305175781,85.69999694824219,1000.7999877929688,0.0,0.0,0.0
2020-07-07 09:41:41+00:00,42,f39845bf345e,0.0,20.790000915527344,75.02999877929688,1001.2000122070312,0.0,0.0,0.0
2020-07-07 09:41:45+00:00,36,e4f08159fd89,0.0,21.389999389648438,61.959999084472656,999.7999877929688,0.0,0.0,0.0
2020-07-07 09:41:45+00:00,41,fb7233c240cd,0.0,20.600000381469727,66.97000122070312,1001.0,0.0,0.0,0.0
2020-07-07 09:41:46+00:00,16,f8d6bcace2d3,0.0,15.890000343322754,79.44999694824219,999.4000244140625,0.0,0.0,0.0
2020-07-07 09:41:50+00:00,04,f231f773d177,0.0,18.579999923706055,73.41999816894531,1000.5,0.0,0.0,0.0
2020-07-07 09:41:51+00:00,18,e89e8aa9aa91,0.0,16.229999542236328,83.29000091552734,999.5,0.0,0.0,0.0
2020-07-07 09:41:53+00:00,21,c28ffba35896,0.0,21.760000228881836,69.12000274658203,1003.7000122070312,0.0,0.0,0.0
2020-07-07 09:41:56+00:00,01,db301b8522d6,0.0,18.15999984741211,73.04000091552734,999.9000244140625,0.0,0.0,0.0
2020-07-07 09:41:59+00:00,37,d5eb11a0061a,0.0,19.049999237060547,65.2300033569336,999.2999877929688,0.0,0.0,0.0
2020-07-07 09:42:10+00:00,12,dd9c5cf625ed,0.0,18.440000534057617,75.91999816894531,1001.2999877929688,0.0,0.0,0.0
2020-07-07 09:42:12+00:00,38,dad2630c1950,0.0,18.719999313354492,68.63999938964844,999.7000122070312,0.0,0.0,0.0
2020-07-07 09:42:16+00:00,13,d3d0f2d379a6,0.0,18.959999084472656,73.04000091552734,1001.7999877929688,0.0,0.0,0.0
2020-07-07 09:42:16+00:00,26,dafe017e5c0d,0.0,22.809999465942383,56.310001373291016,1003.2000122070312,0.0,0.0,0.0
2020-07-07 09:42:17+00:00,15,ce4b430edca3,0.0,15.789999961853027,82.16000366210938,999.0999755859375,0.0,0.0,0.0
2020-07-07 09:42:17+00:00,20,d7356479a2d9,0.0,19.59000015258789,68.83999633789062,1003.5,0.0,0.0,0.0
2020-07-07 09:42:17+00:00,10,e12cc2d5c724,1.0,18.520000457763672,93.61000061035156,1002.2999877929688,10.0,1.0,23.0
2020-07-07 09:42:19+00:00,19,f09e4c30444e,0.0,21.229999542236328,66.54000091552734,1002.9000244140625,0.0,0.0,0.0
2020-07-07 09:42:20+00:00,25,dc565c713989,1.0,19.799999237060547,72.5,1003.5,0.0,0.0,0.0
2020-07-07 09:42:25+00:00,31,d03da222e8b6,0.0,19.079999923706055,66.98999786376953,999.7999877929688,0.0,0.0,0.0
2020-07-07 09:42:26+00:00,14,e401ed8c0d2e,0.0,15.989999771118164,83.62000274658203,1000.0999755859375,0.0,0.0,0.0
2020-07-07 09:42:27+00:00,24,cfcee9a17f16,0.0,20.860000610351562,69.98999786376953,1003.5999755859375,0.0,0.0,0.0
2020-07-07 09:42:27+00:00,23,e9896dd4e577,0.0,22.790000915527344,56.959999084472656,1003.0,0.0,0.0,0.0
2020-07-07 09:42:28+00:00,35,c6254b958d0a,0.0,22.139999389648438,62.119998931884766,999.5,0.0,0.0,0.0
2020-07-07 09:42:29+00:00,33,c3eb408a47de,0.0,15.989999771118164,75.16000366210938,999.2999877929688,0.0,0.0,0.0
2020-07-07 09:42:31+00:00,02,e1a9bf610eef,0.0,18.0,72.95999908447266,1000.0,0.0,0.0,0.0
2020-07-07 09:42:34+00:00,11,d11055462610,0.0,19.040000915527344,73.16000366210938,1002.2000122070312,0.0,0.0,0.0
2020-07-07 09:42:36+00:00,03,c1ccd6c032b4,0.0,17.93000030517578,74.55999755859375,999.9000244140625,0.0,0.0,0.0
2020-07-07 09:42:36+00:00,05,f62316dbb3f5,0.0,18.719999313354492,74.52999877929688,999.0,0.0,0.0,0.0
2020-07-07 09:42:37+00:00,43,cb9998f6e71b,0.0,19.43000030517578,72.41999816894531,1000.7000122070312,0.0,0.0,0.0
2020-07-07 09:42:38+00:00,09,cceb15e43282,0.0,18.350000381469727,74.16000366210938,1001.7999877929688,0.0,0.0,0.0
2020-07-07 09:42:40+00:00,08,c3ba512bbfeb,1.0,18.739999771118164,72.05000305175781,1000.7000122070312,0.0,0.0,0.0
2020-07-07 09:42:40+00:00,34,fb42f04d9b58,0.0,15.75,85.5199966430664,1000.7000122070312,0.0,0.0,0.0
2020-07-07 09:42:41+00:00,42,f39845bf345e,0.0,20.6299991607666,74.02999877929688,1001.2000122070312,0.0,0.0,0.0
2020-07-07 09:42:45+00:00,36,e4f08159fd89,0.0,21.65999984741211,61.29999923706055,999.7999877929688,0.0,0.0,0.0
2020-07-07 09:42:45+00:00,41,fb7233c240cd,0.0,20.729999542236328,66.79000091552734,1000.9000244140625,0.0,0.0,0.0
2020-07-07 09:42:46+00:00,16,f8d6bcace2d3,0.0,15.949999809265137,80.29000091552734,999.4000244140625,0.0,0.0,0.0
2020-07-07 09:42:50+00:00,04,f231f773d177,0.0,18.459999084472656,72.81999969482422,1000.5999755859375,0.0,0.0,0.0
2020-07-07 09:42:51+00:00,18,e89e8aa9aa91,0.0,16.25,83.52999877929688,999.5,0.0,0.0,0.0
2020-07-07 09:42:53+00:00,21,c28ffba35896,0.0,21.950000762939453,68.87000274658203,1003.7000122070312,0.0,0.0,0.0
2020-07-07 09:42:56+00:00,01,db301b8522d6,0.0,18.059999465942383,72.72000122070312,999.9000244140625,0.0,0.0,0.0
2020-07-07 09:42:57+00:00,22,f90454752e49,1.0,20.989999771118164,73.5199966430664,1002.7999877929688,13.0,19.0,14.0
2020-07-07 09:42:59+00:00,37,d5eb11a0061a,0.0,19.149999618530273,64.05999755859375,999.2999877929688,0.0,0.0,0.0
2020-07-07 09:43:10+00:00,12,dd9c5cf625ed,0.0,18.510000228881836,75.52999877929688,1001.2999877929688,0.0,0.0,0.0
2020-07-07 09:43:12+00:00,17,c9ab32028ff0,0.0,16.229999542236328,80.7699966430664,999.9000244140625,0.0,0.0,0.0
2020-07-07 09:43:12+00:00,38,dad2630c1950,0.0,18.719999313354492,68.33000183105469,999.7000122070312,0.0,0.0,0.0
2020-07-07 09:43:16+00:00,13,d3d0f2d379a6,0.0,19.010000228881836,72.72000122070312,1001.7999877929688,0.0,0.0,0.0
2020-07-07 09:43:16+00:00,26,dafe017e5c0d,0.0,22.81999969482422,56.20000076293945,1003.2000122070312,0.0,0.0,0.0
2020-07-07 09:43:17+00:00,15,ce4b430edca3,0.0,15.880000114440918,82.30999755859375,999.0999755859375,0.0,0.0,0.0
2020-07-07 09:43:17+00:00,20,d7356479a2d9,0.0,19.600000381469727,67.91999816894531,1003.4000244140625,0.0,0.0,0.0
2020-07-07 09:43:17+00:00,10,e12cc2d5c724,0.0,18.56999969482422,93.27999877929688,1002.4000244140625,0.0,0.0,0.0
2020-07-07 09:43:19+00:00,19,f09e4c30444e,0.0,21.329999923706055,66.05000305175781,1002.9000244140625,0.0,0.0,0.0
2020-07-07 09:43:20+00:00,25,dc565c713989,0.0,19.920000076293945,72.37999725341797,1003.5,0.0,0.0,0.0
2020-07-07 09:43:27+00:00,23,e9896dd4e577,0.0,23.100000381469727,56.04999923706055,1003.0,0.0,0.0,0.0
2020-07-07 09:43:28+00:00,35,c6254b958d0a,0.0,22.31999969482422,61.91999816894531,999.5,0.0,0.0,0.0
2020-07-07 09:43:29+00:00,33,c3eb408a47de,0.0,15.979999542236328,75.2699966430664,999.4000244140625,0.0,0.0,0.0
2020-07-07 09:43:31+00:00,02,e1a9bf610eef,1.0,17.950000762939453,73.11000061035156,1000.0999755859375,0.0,0.0,0.0
2020-07-07 09:43:34+00:00,11,d11055462610,1.0,19.1200008392334,72.4800033569336,1002.2999877929688,11.0,33.0,22.0
2020-07-07 09:43:36+00:00,03,c1ccd6c032b4,0.0,17.8799991607666,74.91000366210938,999.9000244140625,0.0,0.0,0.0
2020-07-07 09:43:36+00:00,05,f62316dbb3f5,0.0,18.65999984741211,74.79000091552734,999.0999755859375,0.0,0.0,0.0
2020-07-07 09:43:37+00:00,43,cb9998f6e71b,0.0,19.389999389648438,73.80000305175781,1000.7000122070312,0.0,0.0,0.0
2020-07-07 09:43:38+00:00,09,cceb15e43282,0.0,18.3799991607666,73.61000061035156,1001.9000244140625,0.0,0.0,0.0
2020-07-07 09:43:40+00:00,08,c3ba512bbfeb,1.0,18.700000762939453,72.5,1000.7999877929688,0.0,0.0,0.0
2020-07-07 09:43:40+00:00,34,fb42f04d9b58,0.0,15.770000457763672,85.62000274658203,1000.7999877929688,0.0,0.0,0.0
2020-07-07 09:43:41+00:00,42,f39845bf345e,0.0,20.549999237060547,74.69000244140625,1001.2999877929688,0.0,0.0,0.0
2020-07-07 09:43:45+00:00,36,e4f08159fd89,0.0,21.780000686645508,61.36000061035156,999.7999877929688,0.0,0.0,0.0
2020-07-07 09:43:46+00:00,16,f8d6bcace2d3,0.0,16.049999237060547,79.37999725341797,999.4000244140625,0.0,0.0,0.0
2020-07-07 09:43:50+00:00,04,f231f773d177,0.0,18.450000762939453,73.33000183105469,1000.5999755859375,0.0,0.0,0.0
2020-07-07 09:43:51+00:00,18,e89e8aa9aa91,1.0,16.34000015258789,83.51000213623047,999.5,18.0,12.0,43.0
2020-07-07 09:43:53+00:00,21,c28ffba35896,0.0,22.09000015258789,69.0199966430664,1003.7000122070312,0.0,0.0,0.0
2020-07-07 09:43:56+00:00,01,db301b8522d6,0.0,18.049999237060547,73.8499984741211,999.9000244140625,0.0,0.0,0.0
2020-07-07 09:43:57+00:00,22,f90454752e49,1.0,20.979999542236328,72.2699966430664,1002.2000122070312,0.0,0.0,0.0
2020-07-07 09:43:59+00:00,37,d5eb11a0061a,0.0,19.15999984741211,64.44999694824219,999.2999877929688,0.0,0.0,0.0
2020-07-07 09:44:10+00:00,12,dd9c5cf625ed,0.0,18.540000915527344,75.38999938964844,1001.2999877929688,0.0,0.0,0.0
2020-07-07 09:44:12+00:00,17,c9ab32028ff0,1.0,16.350000381469727,80.63999938964844,999.7999877929688,0.0,0.0,0.0
2020-07-07 09:44:12+00:00,38,dad2630c1950,0.0,18.719999313354492,68.5999984741211,999.7000122070312,0.0,0.0,0.0
2020-07-07 09:44:16+00:00,13,d3d0f2d379a6,1.0,19.030000686645508,72.86000061035156,1001.7999877929688,18.0,19.0,15.0
2020-07-07 09:44:16+00:00,26,dafe017e5c0d,1.0,22.8799991607666,56.2599983215332,1003.2000122070312,0.0,0.0,0.0
2020-07-07 09:44:17+00:00,15,ce4b430edca3,0.0,15.989999771118164,82.12000274658203,999.0999755859375,0.0,0.0,0.0
2020-07-07 09:44:17+00:00,20,d7356479a2d9,0.0,19.549999237060547,67.0,1003.5,0.0,0.0,0.0
2020-07-07 09:44:17+00:00,10,e12cc2d5c724,0.0,18.6200008392334,93.80000305175781,1002.4000244140625,0.0,0.0,0.0
2020-07-07 09:44:19+00:00,19,f09e4c30444e,0.0,21.43000030517578,66.19000244140625,1002.9000244140625,0.0,0.0,0.0
2020-07-07 09:44:20+00:00,25,dc565c713989,0.0,20.059999465942383,72.27999877929688,1003.5,0.0,0.0,0.0
2020-07-07 09:44:25+00:00,31,d03da222e8b6,0.0,19.0,67.44000244140625,999.9000244140625,0.0,0.0,0.0
2020-07-07 09:44:26+00:00,14,e401ed8c0d2e,1.0,16.190000534057617,83.38999938964844,1000.0999755859375,7.0,37.0,5.0
2020-07-07 09:44:27+00:00,23,e9896dd4e577,0.0,23.350000381469727,55.41999816894531,1003.0999755859375,0.0,0.0,0.0
2020-07-07 09:44:28+00:00,35,c6254b958d0a,0.0,22.469999313354492,61.58000183105469,999.5999755859375,0.0,0.0,0.0
2020-07-07 09:44:31+00:00,02,e1a9bf610eef,0.0,18.030000686645508,73.04000091552734,1000.0,0.0,0.0,0.0
2020-07-07 09:44:34+00:00,11,d11055462610,1.0,19.200000762939453,72.69000244140625,1002.2999877929688,4.0,1.0,20.0
2020-07-07 09:44:36+00:00,03,c1ccd6c032b4,0.0,17.959999084472656,75.01000213623047,999.9000244140625,0.0,0.0,0.0
2020-07-07 09:44:37+00:00,43,cb9998f6e71b,0.0,19.479999542236328,74.05000305175781,1000.7000122070312,0.0,0.0,0.0
2020-07-07 09:44:38+00:00,09,cceb15e43282,0.0,18.420000076293945,73.80000305175781,1001.7999877929688,0.0,0.0,0.0
2020-07-07 09:44:40+00:00,08,c3ba512bbfeb,1.0,18.780000686645508,72.63999938964844,1000.7999877929688,0.0,0.0,0.0
2020-07-07 09:44:41+00:00,42,f39845bf345e,0.0,20.600000381469727,74.81999969482422,1001.2000122070312,0.0,0.0,0.0
2020-07-07 09:44:45+00:00,36,e4f08159fd89,0.0,21.969999313354492,61.06999969482422,999.7999877929688,0.0,0.0,0.0
2020-07-07 09:44:45+00:00,41,fb7233c240cd,0.0,20.8799991607666,66.97000122070312,1001.0,0.0,0.0,0.0
2020-07-07 09:44:46+00:00,16,f8d6bcace2d3,0.0,16.15999984741211,78.55000305175781,999.4000244140625,0.0,0.0,0.0
2020-07-07 09:44:51+00:00,18,e89e8aa9aa91,0.0,16.450000762939453,83.37999725341797,999.4000244140625,0.0,0.0,0.0
2020-07-07 09:44:53+00:00,21,c28ffba35896,0.0,22.229999542236328,68.47000122070312,1003.7000122070312,0.0,0.0,0.0
2020-07-07 09:44:56+00:00,01,db301b8522d6,0.0,18.139999389648438,73.23999786376953,999.9000244140625,0.0,0.0,0.0
2020-07-07 09:44:57+00:00,22,f90454752e49,1.0,20.959999084472656,71.62000274658203,1002.7000122070312,0.0,0.0,0.0
2020-07-07 09:44:59+00:00,37,d5eb11a0061a,0.0,19.200000762939453,63.77000045776367,999.2999877929688,0.0,0.0,0.0
2020-07-07 09:45:10+00:00,12,dd9c5cf625ed,0.0,18.6299991607666,75.16000366210938,1001.4000244140625,0.0,0.0,0.0
2020-07-07 09:45:12+00:00,17,c9ab32028ff0,1.0,16.43000030517578,80.0999984741211,999.7999877929688,8.0,15.0,7.0
2020-07-07 09:45:16+00:00,13,d3d0f2d379a6,1.0,19.139999389648438,72.41000366210938,1001.7999877929688,5.0,5.0,0.0
2020-07-07 09:45:16+00:00,26,dafe017e5c0d,0.0,22.969999313354492,56.0,1003.2000122070312,0.0,0.0,0.0
2020-07-07 09:45:17+00:00,15,ce4b430edca3,0.0,16.049999237060547,81.4800033569336,999.0,0.0,0.0,0.0
2020-07-07 09:45:17+00:00,20,d7356479a2d9,0.0,19.479999542236328,66.47000122070312,1003.5,0.0,0.0,0.0
2020-07-07 09:45:17+00:00,10,e12cc2d5c724,1.0,18.739999771118164,93.1500015258789,1002.4000244140625,9.0,15.0,33.0
2020-07-07 09:45:19+00:00,19,f09e4c30444e,0.0,21.56999969482422,65.44999694824219,1002.9000244140625,0.0,0.0,0.0
2020-07-07 09:45:20+00:00,25,dc565c713989,0.0,20.1299991607666,71.9000015258789,1003.5999755859375,0.0,0.0,0.0
2020-07-07 09:45:25+00:00,31,d03da222e8b6,0.0,19.040000915527344,67.1500015258789,999.9000244140625,0.0,0.0,0.0
2020-07-07 09:45:26+00:00,14,e401ed8c0d2e,1.0,16.229999542236328,82.86000061035156,1000.0,10.0,14.0,20.0
2020-07-07 09:45:27+00:00,24,cfcee9a17f16,0.0,21.0,69.86000061035156,1003.7000122070312,0.0,0.0,0.0
2020-07-07 09:45:27+00:00,23,e9896dd4e577,0.0,23.3700008392334,55.18000030517578,1003.0999755859375,0.0,0.0,0.0
2020-07-07 09:45:28+00:00,35,c6254b958d0a,0.0,22.670000076293945,60.7599983215332,999.5999755859375,0.0,0.0,0.0
2020-07-07 09:45:31+00:00,02,e1a9bf610eef,0.0,18.149999618530273,73.19000244140625,1000.0999755859375,0.0,0.0,0.0
2020-07-07 09:45:34+00:00,11,d11055462610,0.0,19.270000457763672,72.06999969482422,1002.2999877929688,0.0,0.0,0.0
2020-07-07 09:45:36+00:00,03,c1ccd6c032b4,0.0,18.06999969482422,75.0199966430664,999.9000244140625,0.0,0.0,0.0
2020-07-07 09:45:36+00:00,05,f62316dbb3f5,0.0,18.850000381469727,74.94999694824219,999.0,0.0,0.0,0.0
2020-07-07 09:45:37+00:00,43,cb9998f6e71b,0.0,19.579999923706055,73.80999755859375,1000.7000122070312,0.0,0.0,0.0
2020-07-07 09:45:38+00:00,09,cceb15e43282,0.0,18.479999542236328,73.37000274658203,1001.7999877929688,0.0,0.0,0.0
2020-07-07 09:45:40+00:00,08,c3ba512bbfeb,1.0,18.889999389648438,72.55999755859375,1000.7999877929688,0.0,0.0,0.0
2020-07-07 09:45:40+00:00,34,fb42f04d9b58,0.0,15.850000381469727,85.4000015258789,1000.7999877929688,0.0,0.0,0.0
2020-07-07 09:45:41+00:00,42,f39845bf345e,0.0,20.68000030517578,74.98999786376953,1001.2000122070312,0.0,0.0,0.0
2020-07-07 09:45:45+00:00,36,e4f08159fd89,0.0,22.110000610351562,60.65999984741211,999.7999877929688,0.0,0.0,0.0
2020-07-07 09:45:45+00:00,41,fb7233c240cd,0.0,20.979999542236328,66.72000122070312,1001.0,0.0,0.0,0.0
2020-07-07 09:45:46+00:00,16,f8d6bcace2d3,0.0,16.219999313354492,81.23999786376953,999.4000244140625,0.0,0.0,0.0
2020-07-07 09:45:50+00:00,04,f231f773d177,0.0,18.65999984741211,73.30999755859375,1000.5999755859375,0.0,0.0,0.0
2020-07-07 09:45:53+00:00,21,c28ffba35896,0.0,22.280000686645508,68.6500015258789,1003.7000122070312,0.0,0.0,0.0
2020-07-07 09:45:56+00:00,01,db301b8522d6,0.0,18.239999771118164,73.3499984741211,999.9000244140625,0.0,0.0,0.0
2020-07-07 09:45:57+00:00,22,f90454752e49,0.0,20.940000534057617,71.31999969482422,1003.0,0.0,0.0,0.0
2020-07-07 09:45:59+00:00,37,d5eb11a0061a,0.0,19.190000534057617,64.33999633789062,999.4000244140625,0.0,0.0,0.0
2020-07-07 09:46:10+00:00,12,dd9c5cf625ed,0.0,18.690000534057617,74.88999938964844,1001.2999877929688,0.0,0.0,0.0
2020-07-07 09:46:12+00:00,17,c9ab32028ff0,1.0,16.489999771118164,80.55000305175781,999.7999877929688,8.0,20.0,10.0
2020-07-07 09:46:12+00:00,38,dad2630c1950,0.0,18.770000457763672,68.76000213623047,999.7000122070312,0.0,0.0,0.0
2020-07-07 09:46:16+00:00,13,d3d0f2d379a6,1.0,19.200000762939453,72.11000061035156,1001.7000122070312,9.0,15.0,30.0
2020-07-07 09:46:16+00:00,26,dafe017e5c0d,0.0,23.0,55.290000915527344,1003.2000122070312,0.0,0.0,0.0
2020-07-07 09:46:17+00:00,15,ce4b430edca3,0.0,16.1299991607666,82.0,999.0999755859375,0.0,0.0,0.0
2020-07-07 09:46:17+00:00,20,d7356479a2d9,0.0,19.389999389648438,65.98999786376953,1003.5,0.0,0.0,0.0
2020-07-07 09:46:17+00:00,10,e12cc2d5c724,1.0,18.770000457763672,92.79000091552734,1002.2999877929688,6.0,19.0,26.0
2020-07-07 09:46:19+00:00,19,f09e4c30444e,0.0,21.65999984741211,65.27999877929688,1002.9000244140625,0.0,0.0,0.0
2020-07-07 09:46:20+00:00,25,dc565c713989,0.0,20.170000076293945,72.0199966430664,1003.5999755859375,0.0,0.0,0.0
2020-07-07 09:46:25+00:00,31,d03da222e8b6,0.0,19.059999465942383,67.33999633789062,999.9000244140625,0.0,0.0,0.0
2020-07-07 09:46:26+00:00,14,e401ed8c0d2e,0.0,16.329999923706055,83.33999633789062,1000.0999755859375,0.0,0.0,0.0
2020-07-07 09:46:27+00:00,24,cfcee9a17f16,0.0,21.040000915527344,69.68000030517578,1003.5999755859375,0.0,0.0,0.0
2020-07-07 09:46:27+00:00,23,e9896dd4e577,0.0,23.469999313354492,54.900001525878906,1003.0999755859375,0.0,0.0,0.0
2020-07-07 09:46:28+00:00,35,c6254b958d0a,0.0,22.8799991607666,60.119998931884766,999.5999755859375,0.0,0.0,0.0
2020-07-07 09:46:31+00:00,02,e1a9bf610eef,1.0,18.25,73.08000183105469,1000.0999755859375,0.0,0.0,0.0
2020-07-07 09:46:34+00:00,11,d11055462610,0.0,19.31999969482422,72.23999786376953,1002.2999877929688,0.0,0.0,0.0
2020-07-07 09:46:36+00:00,03,c1ccd6c032b4,0.0,18.170000076293945,74.94999694824219,999.9000244140625,0.0,0.0,0.0
2020-07-07 09:46:36+00:00,05,f62316dbb3f5,0.0,18.93000030517578,74.76000213623047,999.0,0.0,0.0,0.0
