#TYPE Selected.System.Data.DataRow
"ESP32Batt","BLECountUnique","ruuviMac","ruuviMovementDiff","ruuviBatt","ruuviRSSI","DevEUI","time_received","time_received_formatted"
"3268","12","f43d","24","2916","0","9900AABBCCDDEE19","7.7.2020 13.39.53 +03:00","2020-07-07T13:39:53+03:00"
"3268","9","72f5","0","0","-61","9900AABBCCDDEE19","7.7.2020 13.38.45 +03:00","2020-07-07T13:38:45+03:00"
"3268","9","490f","57","0","-61","9900AABBCCDDEE19","7.7.2020 13.38.45 +03:00","2020-07-07T13:38:45+03:00"
"3268","9","0c6d","0","0","-83","9900AABBCCDDEE19","7.7.2020 13.38.45 +03:00","2020-07-07T13:38:45+03:00"
"3268","9","c584","18","0","-74","9900AABBCCDDEE19","7.7.2020 13.38.45 +03:00","2020-07-07T13:38:45+03:00"
"3268","9","99aa","10","0","-67","9900AABBCCDDEE19","7.7.2020 13.38.45 +03:00","2020-07-07T13:38:45+03:00"
"3268","9","f43d","39","0","-70","9900AABBCCDDEE19","7.7.2020 13.38.45 +03:00","2020-07-07T13:38:45+03:00"
"3268","11","72f5","0","2148","0","9900AABBCCDDEE19","7.7.2020 13.37.36 +03:00","2020-07-07T13:37:36+03:00"
"3268","11","490f","50","2780","0","9900AABBCCDDEE19","7.7.2020 13.37.36 +03:00","2020-07-07T13:37:36+03:00"
"3268","11","0c6d","0","3220","0","9900AABBCCDDEE19","7.7.2020 13.37.36 +03:00","2020-07-07T13:37:36+03:00"
"3268","11","c584","70","2516","0","9900AABBCCDDEE19","7.7.2020 13.37.36 +03:00","2020-07-07T13:37:36+03:00"
"3268","11","99aa","14","2268","0","9900AABBCCDDEE19","7.7.2020 13.37.36 +03:00","2020-07-07T13:37:36+03:00"
"3268","11","f43d","3","2924","0","9900AABBCCDDEE19","7.7.2020 13.37.36 +03:00","2020-07-07T13:37:36+03:00"
"3276","11","72f5","0","0","-59","9900AABBCCDDEE19","7.7.2020 13.36.27 +03:00","2020-07-07T13:36:27+03:00"
"3276","11","490f","133","0","-68","9900AABBCCDDEE19","7.7.2020 13.36.27 +03:00","2020-07-07T13:36:27+03:00"
"3276","11","c942","101","0","-79","9900AABBCCDDEE19","7.7.2020 13.36.27 +03:00","2020-07-07T13:36:27+03:00"
"3276","11","0c6d","0","0","-90","9900AABBCCDDEE19","7.7.2020 13.36.27 +03:00","2020-07-07T13:36:27+03:00"
"3276","11","99aa","20","0","-70","9900AABBCCDDEE19","7.7.2020 13.36.27 +03:00","2020-07-07T13:36:27+03:00"
"3276","11","f43d","77","0","-65","9900AABBCCDDEE19","7.7.2020 13.36.27 +03:00","2020-07-07T13:36:27+03:00"
"3276","13","72f5","0","2140","0","9900AABBCCDDEE19","7.7.2020 13.35.18 +03:00","2020-07-07T13:35:18+03:00"
"3276","13","0c6d","0","3228","0","9900AABBCCDDEE19","7.7.2020 13.35.18 +03:00","2020-07-07T13:35:18+03:00"
"3276","13","c584","5","2508","0","9900AABBCCDDEE19","7.7.2020 13.35.18 +03:00","2020-07-07T13:35:18+03:00"
"3276","13","99aa","30","2268","0","9900AABBCCDDEE19","7.7.2020 13.35.18 +03:00","2020-07-07T13:35:18+03:00"
"3268","11","c942","99","0","-78","9900AABBCCDDEE19","7.7.2020 13.34.09 +03:00","2020-07-07T13:34:09+03:00"
"3268","11","0c6d","0","0","-85","9900AABBCCDDEE19","7.7.2020 13.34.09 +03:00","2020-07-07T13:34:09+03:00"
"3268","11","c584","7","0","-70","9900AABBCCDDEE19","7.7.2020 13.34.09 +03:00","2020-07-07T13:34:09+03:00"
"3268","11","99aa","62","0","-64","9900AABBCCDDEE19","7.7.2020 13.34.09 +03:00","2020-07-07T13:34:09+03:00"
"3268","11","f43d","40","0","-73","9900AABBCCDDEE19","7.7.2020 13.34.09 +03:00","2020-07-07T13:34:09+03:00"
"3268","0","72f5","0","2148","0","9900AABBCCDDEE19","7.7.2020 13.33.01 +03:00","2020-07-07T13:33:01+03:00"
"3268","0","0c6d","0","3220","0","9900AABBCCDDEE19","7.7.2020 13.33.01 +03:00","2020-07-07T13:33:01+03:00"
"3268","0","c584","2","2492","0","9900AABBCCDDEE19","7.7.2020 13.33.01 +03:00","2020-07-07T13:33:01+03:00"
"3268","0","f43d","0","2924","0","9900AABBCCDDEE19","7.7.2020 13.33.01 +03:00","2020-07-07T13:33:01+03:00"
"3268","13","490f","3","0","-64","9900AABBCCDDEE19","7.7.2020 13.31.52 +03:00","2020-07-07T13:31:52+03:00"
"3268","13","c942","14","0","-82","9900AABBCCDDEE19","7.7.2020 13.31.52 +03:00","2020-07-07T13:31:52+03:00"
"3268","13","0c6d","0","0","-82","9900AABBCCDDEE19","7.7.2020 13.31.52 +03:00","2020-07-07T13:31:52+03:00"
"3268","13","c584","13","0","-71","9900AABBCCDDEE19","7.7.2020 13.31.52 +03:00","2020-07-07T13:31:52+03:00"
"3268","13","99aa","9","0","-71","9900AABBCCDDEE19","7.7.2020 13.31.52 +03:00","2020-07-07T13:31:52+03:00"
"3268","13","f43d","0","0","-70","9900AABBCCDDEE19","7.7.2020 13.31.52 +03:00","2020-07-07T13:31:52+03:00"
"3268","10","72f5","0","2140","0","9900AABBCCDDEE19","7.7.2020 13.30.43 +03:00","2020-07-07T13:30:43+03:00"
"3268","10","490f","0","2772","0","9900AABBCCDDEE19","7.7.2020 13.30.43 +03:00","2020-07-07T13:30:43+03:00"
"3268","10","c942","70","2324","0","9900AABBCCDDEE19","7.7.2020 13.30.43 +03:00","2020-07-07T13:30:43+03:00"
"3268","10","0c6d","0","3220","0","9900AABBCCDDEE19","7.7.2020 13.30.43 +03:00","2020-07-07T13:30:43+03:00"
"3268","10","c584","10","2468","0","9900AABBCCDDEE19","7.7.2020 13.30.43 +03:00","2020-07-07T13:30:43+03:00"
"3268","10","99aa","53","2292","0","9900AABBCCDDEE19","7.7.2020 13.30.43 +03:00","2020-07-07T13:30:43+03:00"
"3268","10","f43d","22","2932","0","9900AABBCCDDEE19","7.7.2020 13.30.43 +03:00","2020-07-07T13:30:43+03:00"
"3276","12","490f","0","0","-67","9900AABBCCDDEE19","7.7.2020 13.29.34 +03:00","2020-07-07T13:29:34+03:00"
"3276","12","c942","30","0","-82","9900AABBCCDDEE19","7.7.2020 13.29.34 +03:00","2020-07-07T13:29:34+03:00"
"3276","12","0c6d","0","0","-84","9900AABBCCDDEE19","7.7.2020 13.29.34 +03:00","2020-07-07T13:29:34+03:00"
"3276","12","c584","6","0","-70","9900AABBCCDDEE19","7.7.2020 13.29.34 +03:00","2020-07-07T13:29:34+03:00"
"3276","12","99aa","0","0","-65","9900AABBCCDDEE19","7.7.2020 13.29.34 +03:00","2020-07-07T13:29:34+03:00"
"3268","18","72f5","0","2132","0","9900AABBCCDDEE19","7.7.2020 13.28.25 +03:00","2020-07-07T13:28:25+03:00"
"3268","18","490f","0","2772","0","9900AABBCCDDEE19","7.7.2020 13.28.25 +03:00","2020-07-07T13:28:25+03:00"
"3268","18","c942","65","2364","0","9900AABBCCDDEE19","7.7.2020 13.28.25 +03:00","2020-07-07T13:28:25+03:00"
"3268","18","0c6d","0","3220","0","9900AABBCCDDEE19","7.7.2020 13.28.25 +03:00","2020-07-07T13:28:25+03:00"
"3268","18","c584","17","2436","0","9900AABBCCDDEE19","7.7.2020 13.28.25 +03:00","2020-07-07T13:28:25+03:00"
"3268","18","99aa","0","2292","0","9900AABBCCDDEE19","7.7.2020 13.28.25 +03:00","2020-07-07T13:28:25+03:00"
"3268","18","f43d","33","2932","0","9900AABBCCDDEE19","7.7.2020 13.28.25 +03:00","2020-07-07T13:28:25+03:00"
"3268","17","72f5","0","0","-61","9900AABBCCDDEE19","7.7.2020 13.27.16 +03:00","2020-07-07T13:27:16+03:00"
"3268","17","490f","0","0","-69","9900AABBCCDDEE19","7.7.2020 13.27.16 +03:00","2020-07-07T13:27:16+03:00"
"3268","17","c942","5","0","-83","9900AABBCCDDEE19","7.7.2020 13.27.16 +03:00","2020-07-07T13:27:16+03:00"
"3268","17","0c6d","0","0","-80","9900AABBCCDDEE19","7.7.2020 13.27.16 +03:00","2020-07-07T13:27:16+03:00"
"3268","17","c584","9","0","-70","9900AABBCCDDEE19","7.7.2020 13.27.16 +03:00","2020-07-07T13:27:16+03:00"
"3268","17","99aa","37","0","-65","9900AABBCCDDEE19","7.7.2020 13.27.16 +03:00","2020-07-07T13:27:16+03:00"
"3268","17","f43d","0","0","-71","9900AABBCCDDEE19","7.7.2020 13.27.16 +03:00","2020-07-07T13:27:16+03:00"
"3268","12","72f5","0","2124","0","9900AABBCCDDEE19","7.7.2020 13.26.07 +03:00","2020-07-07T13:26:07+03:00"
"3268","12","0c6d","46","3220","0","9900AABBCCDDEE19","7.7.2020 13.26.07 +03:00","2020-07-07T13:26:07+03:00"
"3268","12","c584","0","2524","0","9900AABBCCDDEE19","7.7.2020 13.26.07 +03:00","2020-07-07T13:26:07+03:00"
"3268","12","99aa","75","2292","0","9900AABBCCDDEE19","7.7.2020 13.26.07 +03:00","2020-07-07T13:26:07+03:00"
"3268","12","f43d","42","2940","0","9900AABBCCDDEE19","7.7.2020 13.26.07 +03:00","2020-07-07T13:26:07+03:00"
"3268","10","c942","14","0","-82","9900AABBCCDDEE19","7.7.2020 13.24.58 +03:00","2020-07-07T13:24:58+03:00"
"3268","10","0c6d","0","0","-83","9900AABBCCDDEE19","7.7.2020 13.24.58 +03:00","2020-07-07T13:24:58+03:00"
"3268","10","c584","0","0","-77","9900AABBCCDDEE19","7.7.2020 13.24.58 +03:00","2020-07-07T13:24:58+03:00"
"3268","10","f43d","5","0","-66","9900AABBCCDDEE19","7.7.2020 13.24.58 +03:00","2020-07-07T13:24:58+03:00"
"3268","13","490f","0","2772","0","9900AABBCCDDEE19","7.7.2020 13.23.50 +03:00","2020-07-07T13:23:50+03:00"
"3268","13","c942","0","2380","0","9900AABBCCDDEE19","7.7.2020 13.23.50 +03:00","2020-07-07T13:23:50+03:00"
"3268","13","0c6d","34","3220","0","9900AABBCCDDEE19","7.7.2020 13.23.50 +03:00","2020-07-07T13:23:50+03:00"
"3268","13","c584","0","2516","0","9900AABBCCDDEE19","7.7.2020 13.23.50 +03:00","2020-07-07T13:23:50+03:00"
"3268","13","99aa","34","2300","0","9900AABBCCDDEE19","7.7.2020 13.23.50 +03:00","2020-07-07T13:23:50+03:00"
"3268","13","f43d","36","2924","0","9900AABBCCDDEE19","7.7.2020 13.23.50 +03:00","2020-07-07T13:23:50+03:00"
"3268","11","72f5","0","0","-59","9900AABBCCDDEE19","7.7.2020 13.22.41 +03:00","2020-07-07T13:22:41+03:00"
"3268","11","490f","0","0","-68","9900AABBCCDDEE19","7.7.2020 13.22.41 +03:00","2020-07-07T13:22:41+03:00"
"3268","11","c942","0","0","-81","9900AABBCCDDEE19","7.7.2020 13.22.41 +03:00","2020-07-07T13:22:41+03:00"
"3268","11","c584","23","0","-92","9900AABBCCDDEE19","7.7.2020 13.22.41 +03:00","2020-07-07T13:22:41+03:00"
"3268","11","99aa","9","0","-64","9900AABBCCDDEE19","7.7.2020 13.22.41 +03:00","2020-07-07T13:22:41+03:00"
"3268","11","f43d","0","0","-70","9900AABBCCDDEE19","7.7.2020 13.22.41 +03:00","2020-07-07T13:22:41+03:00"
"3268","11","72f5","19","2108","0","9900AABBCCDDEE19","7.7.2020 13.21.32 +03:00","2020-07-07T13:21:32+03:00"
"3268","11","490f","6","2772","0","9900AABBCCDDEE19","7.7.2020 13.21.32 +03:00","2020-07-07T13:21:32+03:00"
"3268","11","c942","0","2380","0","9900AABBCCDDEE19","7.7.2020 13.21.32 +03:00","2020-07-07T13:21:32+03:00"
"3268","11","0c6d","10","3228","0","9900AABBCCDDEE19","7.7.2020 13.21.32 +03:00","2020-07-07T13:21:32+03:00"
"3268","11","c584","21","2524","0","9900AABBCCDDEE19","7.7.2020 13.21.32 +03:00","2020-07-07T13:21:32+03:00"
"3268","11","99aa","0","2300","0","9900AABBCCDDEE19","7.7.2020 13.21.32 +03:00","2020-07-07T13:21:32+03:00"
"3268","11","f43d","0","2924","0","9900AABBCCDDEE19","7.7.2020 13.21.32 +03:00","2020-07-07T13:21:32+03:00"
"3268","11","72f5","73","0","-61","9900AABBCCDDEE19","7.7.2020 13.20.23 +03:00","2020-07-07T13:20:23+03:00"
"3268","11","490f","34","0","-71","9900AABBCCDDEE19","7.7.2020 13.20.23 +03:00","2020-07-07T13:20:23+03:00"
"3268","11","0c6d","24","0","-89","9900AABBCCDDEE19","7.7.2020 13.20.23 +03:00","2020-07-07T13:20:23+03:00"
"3268","11","c584","17","0","-80","9900AABBCCDDEE19","7.7.2020 13.20.23 +03:00","2020-07-07T13:20:23+03:00"
"3268","11","99aa","0","0","-63","9900AABBCCDDEE19","7.7.2020 13.20.23 +03:00","2020-07-07T13:20:23+03:00"
"3268","11","f43d","0","0","-70","9900AABBCCDDEE19","7.7.2020 13.20.23 +03:00","2020-07-07T13:20:23+03:00"
"3268","12","72f5","88","2140","0","9900AABBCCDDEE19","7.7.2020 13.19.14 +03:00","2020-07-07T13:19:14+03:00"
"3268","12","490f","0","2772","0","9900AABBCCDDEE19","7.7.2020 13.19.14 +03:00","2020-07-07T13:19:14+03:00"
"3268","12","c942","5","2372","0","9900AABBCCDDEE19","7.7.2020 13.19.14 +03:00","2020-07-07T13:19:14+03:00"
"3268","12","0c6d","26","3220","0","9900AABBCCDDEE19","7.7.2020 13.19.14 +03:00","2020-07-07T13:19:14+03:00"
"3268","12","c584","52","2516","0","9900AABBCCDDEE19","7.7.2020 13.19.14 +03:00","2020-07-07T13:19:14+03:00"
"3268","12","99aa","0","2316","0","9900AABBCCDDEE19","7.7.2020 13.19.14 +03:00","2020-07-07T13:19:14+03:00"
"3268","12","f43d","0","2932","0","9900AABBCCDDEE19","7.7.2020 13.19.14 +03:00","2020-07-07T13:19:14+03:00"
"3268","11","490f","0","0","-67","9900AABBCCDDEE19","7.7.2020 13.18.05 +03:00","2020-07-07T13:18:05+03:00"
"3268","11","c942","35","0","-72","9900AABBCCDDEE19","7.7.2020 13.18.05 +03:00","2020-07-07T13:18:05+03:00"
"3268","11","0c6d","11","0","-78","9900AABBCCDDEE19","7.7.2020 13.18.05 +03:00","2020-07-07T13:18:05+03:00"
"3268","11","99aa","0","0","-64","9900AABBCCDDEE19","7.7.2020 13.18.05 +03:00","2020-07-07T13:18:05+03:00"
"3268","11","f43d","0","0","-70","9900AABBCCDDEE19","7.7.2020 13.18.05 +03:00","2020-07-07T13:18:05+03:00"
"3276","14","72f5","38","2100","0","9900AABBCCDDEE19","7.7.2020 13.16.56 +03:00","2020-07-07T13:16:56+03:00"
"3276","14","490f","0","2772","0","9900AABBCCDDEE19","7.7.2020 13.16.56 +03:00","2020-07-07T13:16:56+03:00"
"3276","14","c942","12","2356","0","9900AABBCCDDEE19","7.7.2020 13.16.56 +03:00","2020-07-07T13:16:56+03:00"
"3276","14","0c6d","6","3220","0","9900AABBCCDDEE19","7.7.2020 13.16.56 +03:00","2020-07-07T13:16:56+03:00"
"3276","14","c584","8","2516","0","9900AABBCCDDEE19","7.7.2020 13.16.56 +03:00","2020-07-07T13:16:56+03:00"
"3276","14","99aa","0","2316","0","9900AABBCCDDEE19","7.7.2020 13.16.56 +03:00","2020-07-07T13:16:56+03:00"
"3276","14","f43d","0","2924","0","9900AABBCCDDEE19","7.7.2020 13.16.56 +03:00","2020-07-07T13:16:56+03:00"
"3268","13","72f5","35","0","-66","9900AABBCCDDEE19","7.7.2020 13.15.47 +03:00","2020-07-07T13:15:47+03:00"
"3268","13","490f","0","0","-65","9900AABBCCDDEE19","7.7.2020 13.15.47 +03:00","2020-07-07T13:15:47+03:00"
"3268","13","c942","0","0","-71","9900AABBCCDDEE19","7.7.2020 13.15.47 +03:00","2020-07-07T13:15:47+03:00"
"3268","13","0c6d","0","0","-79","9900AABBCCDDEE19","7.7.2020 13.15.47 +03:00","2020-07-07T13:15:47+03:00"
"3268","13","c584","21","0","-73","9900AABBCCDDEE19","7.7.2020 13.15.47 +03:00","2020-07-07T13:15:47+03:00"
"3268","13","99aa","0","0","-64","9900AABBCCDDEE19","7.7.2020 13.15.47 +03:00","2020-07-07T13:15:47+03:00"
"3268","13","f43d","2","0","-70","9900AABBCCDDEE19","7.7.2020 13.15.47 +03:00","2020-07-07T13:15:47+03:00"
"3268","11","72f5","31","2140","0","9900AABBCCDDEE19","7.7.2020 13.14.38 +03:00","2020-07-07T13:14:38+03:00"
"3268","11","490f","0","2772","0","9900AABBCCDDEE19","7.7.2020 13.14.38 +03:00","2020-07-07T13:14:38+03:00"
"3268","11","c942","0","2364","0","9900AABBCCDDEE19","7.7.2020 13.14.38 +03:00","2020-07-07T13:14:38+03:00"
"3268","11","0c6d","0","3220","0","9900AABBCCDDEE19","7.7.2020 13.14.38 +03:00","2020-07-07T13:14:38+03:00"
"3268","11","c584","19","2516","0","9900AABBCCDDEE19","7.7.2020 13.14.38 +03:00","2020-07-07T13:14:38+03:00"
"3268","11","99aa","0","2340","0","9900AABBCCDDEE19","7.7.2020 13.14.38 +03:00","2020-07-07T13:14:38+03:00"
"3268","14","72f5","4","0","-63","9900AABBCCDDEE19","7.7.2020 13.13.29 +03:00","2020-07-07T13:13:29+03:00"
"3268","14","c942","0","0","-86","9900AABBCCDDEE19","7.7.2020 13.13.29 +03:00","2020-07-07T13:13:29+03:00"
"3268","14","0c6d","0","0","-83","9900AABBCCDDEE19","7.7.2020 13.13.29 +03:00","2020-07-07T13:13:29+03:00"
"3268","14","c584","24","0","-74","9900AABBCCDDEE19","7.7.2020 13.13.29 +03:00","2020-07-07T13:13:29+03:00"
"3268","14","99aa","0","0","-63","9900AABBCCDDEE19","7.7.2020 13.13.29 +03:00","2020-07-07T13:13:29+03:00"
"3268","14","f43d","0","0","-70","9900AABBCCDDEE19","7.7.2020 13.13.29 +03:00","2020-07-07T13:13:29+03:00"
"3268","12","72f5","37","2140","0","9900AABBCCDDEE19","7.7.2020 13.12.20 +03:00","2020-07-07T13:12:20+03:00"
"3268","12","c942","0","2356","0","9900AABBCCDDEE19","7.7.2020 13.12.20 +03:00","2020-07-07T13:12:20+03:00"
"3268","12","0c6d","0","3220","0","9900AABBCCDDEE19","7.7.2020 13.12.20 +03:00","2020-07-07T13:12:20+03:00"
"3268","12","c584","55","2516","0","9900AABBCCDDEE19","7.7.2020 13.12.20 +03:00","2020-07-07T13:12:20+03:00"
"3268","12","99aa","0","2332","0","9900AABBCCDDEE19","7.7.2020 13.12.20 +03:00","2020-07-07T13:12:20+03:00"
"3268","12","f43d","0","2932","0","9900AABBCCDDEE19","7.7.2020 13.12.20 +03:00","2020-07-07T13:12:20+03:00"
"3268","14","72f5","0","0","-58","9900AABBCCDDEE19","7.7.2020 13.11.11 +03:00","2020-07-07T13:11:11+03:00"
"3268","14","490f","2","0","-68","9900AABBCCDDEE19","7.7.2020 13.11.11 +03:00","2020-07-07T13:11:11+03:00"
"3268","14","c942","0","0","-84","9900AABBCCDDEE19","7.7.2020 13.11.11 +03:00","2020-07-07T13:11:11+03:00"
"3268","14","0c6d","0","0","-83","9900AABBCCDDEE19","7.7.2020 13.11.11 +03:00","2020-07-07T13:11:11+03:00"
"3268","14","99aa","0","0","-62","9900AABBCCDDEE19","7.7.2020 13.11.11 +03:00","2020-07-07T13:11:11+03:00"
"3268","14","f43d","0","0","-70","9900AABBCCDDEE19","7.7.2020 13.11.11 +03:00","2020-07-07T13:11:11+03:00"
"3268","16","490f","50","2772","0","9900AABBCCDDEE19","7.7.2020 13.10.02 +03:00","2020-07-07T13:10:02+03:00"
"3268","16","c942","0","2356","0","9900AABBCCDDEE19","7.7.2020 13.10.02 +03:00","2020-07-07T13:10:02+03:00"
"3268","16","0c6d","0","3220","0","9900AABBCCDDEE19","7.7.2020 13.10.02 +03:00","2020-07-07T13:10:02+03:00"
"3268","16","c584","0","2508","0","9900AABBCCDDEE19","7.7.2020 13.10.02 +03:00","2020-07-07T13:10:02+03:00"
"3268","16","99aa","0","2340","0","9900AABBCCDDEE19","7.7.2020 13.10.02 +03:00","2020-07-07T13:10:02+03:00"
"3268","16","f43d","0","2916","0","9900AABBCCDDEE19","7.7.2020 13.10.02 +03:00","2020-07-07T13:10:02+03:00"
"3268","13","72f5","0","0","-60","9900AABBCCDDEE19","7.7.2020 13.08.54 +03:00","2020-07-07T13:08:54+03:00"
"3268","13","490f","8","0","-67","9900AABBCCDDEE19","7.7.2020 13.08.54 +03:00","2020-07-07T13:08:54+03:00"
"3268","13","c942","25","0","-73","9900AABBCCDDEE19","7.7.2020 13.08.54 +03:00","2020-07-07T13:08:54+03:00"
"3268","13","0c6d","0","0","-80","9900AABBCCDDEE19","7.7.2020 13.08.54 +03:00","2020-07-07T13:08:54+03:00"
"3268","13","c584","0","0","-76","9900AABBCCDDEE19","7.7.2020 13.08.54 +03:00","2020-07-07T13:08:54+03:00"
"3268","13","99aa","0","0","-62","9900AABBCCDDEE19","7.7.2020 13.08.54 +03:00","2020-07-07T13:08:54+03:00"
"3268","13","f43d","0","0","-69","9900AABBCCDDEE19","7.7.2020 13.08.54 +03:00","2020-07-07T13:08:54+03:00"
"3268","11","72f5","0","2132","0","9900AABBCCDDEE19","7.7.2020 13.07.45 +03:00","2020-07-07T13:07:45+03:00"
"3268","11","490f","0","2764","0","9900AABBCCDDEE19","7.7.2020 13.07.45 +03:00","2020-07-07T13:07:45+03:00"
"3268","11","0c6d","0","3220","0","9900AABBCCDDEE19","7.7.2020 13.07.45 +03:00","2020-07-07T13:07:45+03:00"
"3268","11","c584","0","2508","0","9900AABBCCDDEE19","7.7.2020 13.07.45 +03:00","2020-07-07T13:07:45+03:00"
"3268","11","99aa","0","2340","0","9900AABBCCDDEE19","7.7.2020 13.07.45 +03:00","2020-07-07T13:07:45+03:00"
"3268","11","f43d","0","2916","0","9900AABBCCDDEE19","7.7.2020 13.07.45 +03:00","2020-07-07T13:07:45+03:00"
"3268","14","72f5","0","0","-62","9900AABBCCDDEE19","7.7.2020 13.06.36 +03:00","2020-07-07T13:06:36+03:00"
"3268","14","490f","0","0","-66","9900AABBCCDDEE19","7.7.2020 13.06.36 +03:00","2020-07-07T13:06:36+03:00"
"3268","14","c942","0","0","-75","9900AABBCCDDEE19","7.7.2020 13.06.36 +03:00","2020-07-07T13:06:36+03:00"
"3268","14","0c6d","0","0","-83","9900AABBCCDDEE19","7.7.2020 13.06.36 +03:00","2020-07-07T13:06:36+03:00"
"3268","14","c584","0","0","-74","9900AABBCCDDEE19","7.7.2020 13.06.36 +03:00","2020-07-07T13:06:36+03:00"
"3268","14","99aa","0","0","-64","9900AABBCCDDEE19","7.7.2020 13.06.36 +03:00","2020-07-07T13:06:36+03:00"
"3268","14","f43d","0","0","-70","9900AABBCCDDEE19","7.7.2020 13.06.36 +03:00","2020-07-07T13:06:36+03:00"
"3268","16","c942","19","2340","0","9900AABBCCDDEE19","7.7.2020 13.05.27 +03:00","2020-07-07T13:05:27+03:00"
"3268","16","0c6d","0","3220","0","9900AABBCCDDEE19","7.7.2020 13.05.27 +03:00","2020-07-07T13:05:27+03:00"
"3268","16","c584","0","2508","0","9900AABBCCDDEE19","7.7.2020 13.05.27 +03:00","2020-07-07T13:05:27+03:00"
"3268","16","99aa","0","2340","0","9900AABBCCDDEE19","7.7.2020 13.05.27 +03:00","2020-07-07T13:05:27+03:00"
"3268","12","72f5","0","0","-63","9900AABBCCDDEE19","7.7.2020 13.04.18 +03:00","2020-07-07T13:04:18+03:00"
"3268","12","490f","0","0","-66","9900AABBCCDDEE19","7.7.2020 13.04.18 +03:00","2020-07-07T13:04:18+03:00"
"3268","12","c942","81","0","-71","9900AABBCCDDEE19","7.7.2020 13.04.18 +03:00","2020-07-07T13:04:18+03:00"
"3268","12","0c6d","0","0","-79","9900AABBCCDDEE19","7.7.2020 13.04.18 +03:00","2020-07-07T13:04:18+03:00"
"3268","12","c584","0","0","-74","9900AABBCCDDEE19","7.7.2020 13.04.18 +03:00","2020-07-07T13:04:18+03:00"
"3268","12","99aa","0","0","-63","9900AABBCCDDEE19","7.7.2020 13.04.18 +03:00","2020-07-07T13:04:18+03:00"
"3268","12","f43d","0","0","-71","9900AABBCCDDEE19","7.7.2020 13.04.18 +03:00","2020-07-07T13:04:18+03:00"
"3268","12","72f5","0","2124","0","9900AABBCCDDEE19","7.7.2020 13.03.09 +03:00","2020-07-07T13:03:09+03:00"
"3268","12","490f","0","2772","0","9900AABBCCDDEE19","7.7.2020 13.03.09 +03:00","2020-07-07T13:03:09+03:00"
"3268","12","0c6d","0","3220","0","9900AABBCCDDEE19","7.7.2020 13.03.09 +03:00","2020-07-07T13:03:09+03:00"
"3268","12","99aa","0","2340","0","9900AABBCCDDEE19","7.7.2020 13.03.09 +03:00","2020-07-07T13:03:09+03:00"
"3268","12","f43d","0","2916","0","9900AABBCCDDEE19","7.7.2020 13.03.09 +03:00","2020-07-07T13:03:09+03:00"
"3276","11","72f5","0","0","-66","9900AABBCCDDEE19","7.7.2020 13.02.00 +03:00","2020-07-07T13:02:00+03:00"
"3276","11","c942","3","0","-84","9900AABBCCDDEE19","7.7.2020 13.02.00 +03:00","2020-07-07T13:02:00+03:00"
"3276","11","0c6d","0","0","-82","9900AABBCCDDEE19","7.7.2020 13.02.00 +03:00","2020-07-07T13:02:00+03:00"
"3276","11","c584","10","0","-72","9900AABBCCDDEE19","7.7.2020 13.02.00 +03:00","2020-07-07T13:02:00+03:00"
"3276","11","99aa","0","0","-63","9900AABBCCDDEE19","7.7.2020 13.02.00 +03:00","2020-07-07T13:02:00+03:00"
"3276","11","f43d","0","0","-71","9900AABBCCDDEE19","7.7.2020 13.02.00 +03:00","2020-07-07T13:02:00+03:00"
"3268","13","72f5","0","2124","0","9900AABBCCDDEE19","7.7.2020 13.00.51 +03:00","2020-07-07T13:00:51+03:00"
"3268","13","c942","0","2364","0","9900AABBCCDDEE19","7.7.2020 13.00.51 +03:00","2020-07-07T13:00:51+03:00"
"3268","13","0c6d","0","3220","0","9900AABBCCDDEE19","7.7.2020 13.00.51 +03:00","2020-07-07T13:00:51+03:00"
"3268","13","c584","0","2500","0","9900AABBCCDDEE19","7.7.2020 13.00.51 +03:00","2020-07-07T13:00:51+03:00"
"3268","13","99aa","0","2340","0","9900AABBCCDDEE19","7.7.2020 13.00.51 +03:00","2020-07-07T13:00:51+03:00"
"3268","15","72f5","0","0","-65","9900AABBCCDDEE19","7.7.2020 12.59.42 +03:00","2020-07-07T12:59:42+03:00"
"3268","15","490f","0","0","-63","9900AABBCCDDEE19","7.7.2020 12.59.42 +03:00","2020-07-07T12:59:42+03:00"
"3268","15","c942","0","0","-76","9900AABBCCDDEE19","7.7.2020 12.59.42 +03:00","2020-07-07T12:59:42+03:00"
"3268","15","c584","0","0","-80","9900AABBCCDDEE19","7.7.2020 12.59.42 +03:00","2020-07-07T12:59:42+03:00"
"3268","19","72f5","7","2116","0","9900AABBCCDDEE19","7.7.2020 12.58.33 +03:00","2020-07-07T12:58:33+03:00"
"3268","19","490f","0","2764","0","9900AABBCCDDEE19","7.7.2020 12.58.33 +03:00","2020-07-07T12:58:33+03:00"
"3268","19","c942","0","2356","0","9900AABBCCDDEE19","7.7.2020 12.58.33 +03:00","2020-07-07T12:58:33+03:00"
"3268","19","0c6d","0","3228","0","9900AABBCCDDEE19","7.7.2020 12.58.33 +03:00","2020-07-07T12:58:33+03:00"
"3268","19","c584","0","2500","0","9900AABBCCDDEE19","7.7.2020 12.58.33 +03:00","2020-07-07T12:58:33+03:00"
"3268","19","99aa","0","2340","0","9900AABBCCDDEE19","7.7.2020 12.58.33 +03:00","2020-07-07T12:58:33+03:00"
