time,name,dev-id,motion_detected,temperature,humidity,pressure,collision_x,collision_y,collision_z
2020-06-24 09:03:46+00:00,26,dafe017e5c0d,0.0,40.04999923706055,19.450000762939453,1025.5999755859375,0.0,0.0,0.0
2020-06-24 09:03:46+00:00,19,f09e4c30444e,0.0,34.20000076293945,29.59000015258789,1025.0999755859375,0.0,0.0,0.0
2020-06-24 09:03:48+00:00,20,d7356479a2d9,0.0,35.97999954223633,26.190000534057617,1025.800048828125,0.0,0.0,0.0
2020-06-24 09:03:50+00:00,14,e401ed8c0d2e,1.0,28.09000015258789,42.810001373291016,1022.5,17.0,17.0,17.0
2020-06-24 09:03:51+00:00,25,dc565c713989,1.0,34.2599983215332,30.049999237060547,1026.0,17.0,17.0,12.0
2020-06-24 09:03:52+00:00,24,cfcee9a17f16,1.0,37.58000183105469,24.059999465942383,1025.800048828125,9.0,9.0,17.0
2020-06-24 09:03:54+00:00,11,d11055462610,1.0,34.61000061035156,31.739999771118164,1024.699951171875,17.0,5.0,16.0
2020-06-24 09:03:57+00:00,23,e9896dd4e577,1.0,37.060001373291016,23.200000762939453,1025.300048828125,8.0,17.0,9.0
2020-06-24 09:03:59+00:00,02,e1a9bf610eef,0.0,31.479999542236328,34.040000915527344,1022.7000122070312,0.0,0.0,0.0
2020-06-24 09:04:01+00:00,03,c1ccd6c032b4,1.0,31.959999084472656,34.2400016784668,1022.4000244140625,19.0,16.0,15.0
2020-06-24 09:04:03+00:00,08,c3ba512bbfeb,0.0,33.09000015258789,32.95000076293945,1023.2999877929688,0.0,0.0,0.0
2020-06-24 09:04:07+00:00,42,f39845bf345e,0.0,33.279998779296875,35.63999938964844,1023.7999877929688,0.0,0.0,0.0
2020-06-24 09:04:09+00:00,16,f8d6bcace2d3,0.0,29.56999969482422,38.279998779296875,1022.0,0.0,0.0,0.0
2020-06-24 09:04:16+00:00,01,db301b8522d6,1.0,31.18000030517578,35.9900016784668,1022.4000244140625,0.0,0.0,0.0
2020-06-24 09:04:21+00:00,21,c28ffba35896,0.0,35.84000015258789,27.579999923706055,1026.0,0.0,0.0,0.0
2020-06-24 09:04:21+00:00,04,f231f773d177,1.0,32.650001525878906,32.7599983215332,1022.9000244140625,0.0,0.0,0.0
2020-06-24 09:04:23+00:00,22,f90454752e49,1.0,38.040000915527344,24.0,1025.5999755859375,0.0,0.0,0.0
2020-06-24 09:04:35+00:00,12,dd9c5cf625ed,0.0,30.260000228881836,42.310001373291016,1023.9000244140625,0.0,0.0,0.0
2020-06-24 09:04:36+00:00,17,c9ab32028ff0,0.0,29.530000686645508,42.13999938964844,1022.4000244140625,0.0,0.0,0.0
2020-06-24 09:04:39+00:00,10,e12cc2d5c724,0.0,32.33000183105469,34.7400016784668,1024.699951171875,0.0,0.0,0.0
2020-06-24 09:04:40+00:00,15,ce4b430edca3,1.0,28.190000534057617,41.95000076293945,1021.7000122070312,0.0,0.0,0.0
2020-06-24 09:04:46+00:00,13,d3d0f2d379a6,0.0,31.510000228881836,38.40999984741211,1024.199951171875,0.0,0.0,0.0
2020-06-24 09:04:46+00:00,26,dafe017e5c0d,0.0,40.06999969482422,19.56999969482422,1025.5999755859375,0.0,0.0,0.0
2020-06-24 09:04:46+00:00,19,f09e4c30444e,0.0,34.310001373291016,29.530000686645508,1025.0999755859375,0.0,0.0,0.0
2020-06-24 09:04:48+00:00,20,d7356479a2d9,0.0,36.040000915527344,26.309999465942383,1025.800048828125,0.0,0.0,0.0
2020-06-24 09:04:50+00:00,14,e401ed8c0d2e,1.0,28.200000762939453,42.790000915527344,1022.5,12.0,26.0,23.0
2020-06-24 09:04:51+00:00,25,dc565c713989,1.0,34.36000061035156,29.850000381469727,1026.0,0.0,0.0,0.0
2020-06-24 09:04:52+00:00,24,cfcee9a17f16,1.0,37.68000030517578,24.010000228881836,1025.9000244140625,0.0,0.0,0.0
2020-06-24 09:04:54+00:00,11,d11055462610,0.0,34.540000915527344,31.799999237060547,1024.699951171875,0.0,0.0,0.0
2020-06-24 09:04:57+00:00,23,e9896dd4e577,1.0,37.15999984741211,23.020000457763672,1025.300048828125,11.0,21.0,8.0
2020-06-24 09:04:59+00:00,02,e1a9bf610eef,0.0,31.510000228881836,34.22999954223633,1022.7000122070312,0.0,0.0,0.0
2020-06-24 09:04:59+00:00,05,f62316dbb3f5,0.0,32.2599983215332,34.400001525878906,1021.5999755859375,0.0,0.0,0.0
2020-06-24 09:05:01+00:00,03,c1ccd6c032b4,0.0,31.969999313354492,34.36000061035156,1022.4000244140625,0.0,0.0,0.0
2020-06-24 09:05:02+00:00,43,cb9998f6e71b,0.0,33.97999954223633,33.7599983215332,1023.0,0.0,0.0,0.0
2020-06-24 09:05:07+00:00,42,f39845bf345e,0.0,33.349998474121094,35.75,1023.7999877929688,0.0,0.0,0.0
2020-06-24 09:05:09+00:00,16,f8d6bcace2d3,0.0,29.6200008392334,38.0099983215332,1022.0,0.0,0.0,0.0
2020-06-24 09:05:16+00:00,01,db301b8522d6,1.0,31.18000030517578,36.459999084472656,1022.4000244140625,0.0,0.0,0.0
2020-06-24 09:05:19+00:00,18,e89e8aa9aa91,0.0,29.489999771118164,43.9900016784668,1022.0999755859375,0.0,0.0,0.0
2020-06-24 09:05:21+00:00,21,c28ffba35896,0.0,35.869998931884766,27.059999465942383,1026.0,0.0,0.0,0.0
2020-06-24 09:05:21+00:00,04,f231f773d177,0.0,32.66999816894531,33.04999923706055,1023.0,0.0,0.0,0.0
2020-06-24 09:05:23+00:00,22,f90454752e49,0.0,38.11000061035156,23.979999542236328,1025.5999755859375,0.0,0.0,0.0
2020-06-24 09:05:36+00:00,17,c9ab32028ff0,0.0,29.690000534057617,41.310001373291016,1022.5,0.0,0.0,0.0
2020-06-24 09:05:39+00:00,10,e12cc2d5c724,0.0,32.33000183105469,35.029998779296875,1024.699951171875,0.0,0.0,0.0
2020-06-24 09:05:40+00:00,15,ce4b430edca3,0.0,28.239999771118164,41.380001068115234,1021.7000122070312,0.0,0.0,0.0
2020-06-24 09:05:46+00:00,13,d3d0f2d379a6,0.0,31.56999969482422,38.779998779296875,1024.300048828125,0.0,0.0,0.0
2020-06-24 09:05:46+00:00,26,dafe017e5c0d,0.0,40.150001525878906,19.459999084472656,1025.5999755859375,0.0,0.0,0.0
2020-06-24 09:05:46+00:00,19,f09e4c30444e,0.0,34.34000015258789,28.940000534057617,1025.199951171875,0.0,0.0,0.0
2020-06-24 09:05:48+00:00,20,d7356479a2d9,0.0,36.099998474121094,26.1299991607666,1025.800048828125,0.0,0.0,0.0
2020-06-24 09:05:50+00:00,14,e401ed8c0d2e,1.0,28.280000686645508,42.349998474121094,1022.5,11.0,23.0,27.0
2020-06-24 09:05:51+00:00,25,dc565c713989,0.0,34.29999923706055,29.549999237060547,1026.0,0.0,0.0,0.0
2020-06-24 09:05:52+00:00,24,cfcee9a17f16,1.0,37.81999969482422,23.889999389648438,1025.9000244140625,13.0,20.0,12.0
2020-06-24 09:05:54+00:00,11,d11055462610,1.0,34.5,32.040000915527344,1024.699951171875,0.0,0.0,0.0
2020-06-24 09:05:57+00:00,23,e9896dd4e577,1.0,36.939998626708984,22.770000457763672,1025.4000244140625,14.0,19.0,8.0
2020-06-24 09:05:58+00:00,09,cceb15e43282,0.0,30.15999984741211,40.380001068115234,1024.5,0.0,0.0,0.0
2020-06-24 09:05:59+00:00,02,e1a9bf610eef,0.0,31.559999465942383,34.08000183105469,1022.7000122070312,0.0,0.0,0.0
2020-06-24 09:06:02+00:00,43,cb9998f6e71b,0.0,34.0099983215332,33.209999084472656,1023.0,0.0,0.0,0.0
2020-06-24 09:06:09+00:00,16,f8d6bcace2d3,0.0,29.59000015258789,37.900001525878906,1022.0,0.0,0.0,0.0
2020-06-24 09:06:16+00:00,01,db301b8522d6,1.0,31.18000030517578,35.720001220703125,1022.4000244140625,19.0,15.0,3.0
2020-06-24 09:06:19+00:00,18,e89e8aa9aa91,1.0,29.559999465942383,43.630001068115234,1022.0999755859375,7.0,14.0,11.0
2020-06-24 09:06:21+00:00,21,c28ffba35896,0.0,35.720001220703125,27.100000381469727,1026.0,0.0,0.0,0.0
2020-06-24 09:06:21+00:00,04,f231f773d177,0.0,32.720001220703125,32.869998931884766,1023.0,0.0,0.0,0.0
2020-06-24 09:06:23+00:00,22,f90454752e49,0.0,38.150001525878906,23.739999771118164,1025.5999755859375,0.0,0.0,0.0
2020-06-24 09:06:35+00:00,12,dd9c5cf625ed,0.0,30.420000076293945,42.2400016784668,1023.9000244140625,0.0,0.0,0.0
2020-06-24 09:06:39+00:00,10,e12cc2d5c724,0.0,32.43000030517578,35.290000915527344,1024.699951171875,0.0,0.0,0.0
2020-06-24 09:06:46+00:00,13,d3d0f2d379a6,0.0,31.639999389648438,39.0099983215332,1024.199951171875,0.0,0.0,0.0
2020-06-24 09:06:46+00:00,19,f09e4c30444e,0.0,34.29999923706055,28.81999969482422,1025.0999755859375,0.0,0.0,0.0
2020-06-24 09:06:48+00:00,20,d7356479a2d9,0.0,36.119998931884766,26.010000228881836,1025.800048828125,0.0,0.0,0.0
2020-06-24 09:06:50+00:00,14,e401ed8c0d2e,0.0,28.299999237060547,42.619998931884766,1022.5,0.0,0.0,0.0
2020-06-24 09:06:51+00:00,25,dc565c713989,1.0,34.20000076293945,29.43000030517578,1026.0,0.0,0.0,0.0
2020-06-24 09:06:52+00:00,24,cfcee9a17f16,0.0,37.86000061035156,23.6299991607666,1025.9000244140625,0.0,0.0,0.0
2020-06-24 09:06:54+00:00,11,d11055462610,0.0,34.47999954223633,32.130001068115234,1024.699951171875,22.0,8.0,14.0
2020-06-24 09:06:57+00:00,23,e9896dd4e577,1.0,36.709999084472656,22.81999969482422,1025.4000244140625,13.0,21.0,14.0
2020-06-24 09:06:58+00:00,09,cceb15e43282,0.0,30.270000457763672,40.540000915527344,1024.5,0.0,0.0,0.0
2020-06-24 09:06:59+00:00,02,e1a9bf610eef,0.0,31.59000015258789,33.83000183105469,1022.7999877929688,0.0,0.0,0.0
2020-06-24 09:06:59+00:00,05,f62316dbb3f5,0.0,32.349998474121094,34.20000076293945,1021.5999755859375,0.0,0.0,0.0
2020-06-24 09:07:01+00:00,03,c1ccd6c032b4,1.0,32.040000915527344,33.95000076293945,1022.4000244140625,10.0,5.0,15.0
2020-06-24 09:07:02+00:00,43,cb9998f6e71b,0.0,34.06999969482422,32.689998626708984,1023.0,0.0,0.0,0.0
2020-06-24 09:07:07+00:00,42,f39845bf345e,0.0,33.439998626708984,35.33000183105469,1023.7999877929688,0.0,0.0,0.0
2020-06-24 09:07:09+00:00,16,f8d6bcace2d3,0.0,29.559999465942383,37.54999923706055,1022.0,0.0,0.0,0.0
2020-06-24 09:07:16+00:00,01,db301b8522d6,0.0,31.18000030517578,35.540000915527344,1022.4000244140625,0.0,0.0,0.0
2020-06-24 09:07:19+00:00,18,e89e8aa9aa91,1.0,29.600000381469727,43.52000045776367,1022.2000122070312,37.0,11.0,35.0
2020-06-24 09:07:21+00:00,21,c28ffba35896,0.0,35.59000015258789,27.149999618530273,1026.0,0.0,0.0,0.0
2020-06-24 09:07:21+00:00,04,f231f773d177,0.0,32.709999084472656,32.650001525878906,1023.0,0.0,0.0,0.0
2020-06-24 09:07:23+00:00,22,f90454752e49,0.0,38.13999938964844,23.540000915527344,1025.5999755859375,0.0,0.0,0.0
2020-06-24 09:07:35+00:00,12,dd9c5cf625ed,0.0,30.549999237060547,42.470001220703125,1023.9000244140625,0.0,0.0,0.0
2020-06-24 09:07:39+00:00,10,e12cc2d5c724,0.0,32.58000183105469,35.31999969482422,1024.5999755859375,0.0,0.0,0.0
2020-06-24 09:07:46+00:00,13,d3d0f2d379a6,1.0,31.799999237060547,38.869998931884766,1024.199951171875,7.0,13.0,56.0
2020-06-24 09:07:46+00:00,26,dafe017e5c0d,0.0,40.22999954223633,19.350000381469727,1025.5999755859375,0.0,0.0,0.0
2020-06-24 09:07:46+00:00,19,f09e4c30444e,0.0,34.29999923706055,28.59000015258789,1025.0999755859375,0.0,0.0,0.0
2020-06-24 09:07:48+00:00,20,d7356479a2d9,0.0,36.11000061035156,25.799999237060547,1025.9000244140625,0.0,0.0,0.0
2020-06-24 09:07:50+00:00,14,e401ed8c0d2e,1.0,28.3700008392334,42.720001220703125,1022.5,0.0,0.0,0.0
2020-06-24 09:07:51+00:00,25,dc565c713989,0.0,34.119998931884766,29.399999618530273,1026.0,0.0,0.0,0.0
2020-06-24 09:07:52+00:00,24,cfcee9a17f16,0.0,37.880001068115234,23.3700008392334,1025.9000244140625,0.0,0.0,0.0
2020-06-24 09:07:54+00:00,11,d11055462610,0.0,34.5,32.220001220703125,1024.699951171875,0.0,0.0,0.0
2020-06-24 09:07:57+00:00,23,e9896dd4e577,1.0,36.709999084472656,22.84000015258789,1025.4000244140625,11.0,15.0,10.0
2020-06-24 09:07:58+00:00,09,cceb15e43282,0.0,30.389999389648438,40.36000061035156,1024.5,0.0,0.0,0.0
2020-06-24 09:07:59+00:00,05,f62316dbb3f5,0.0,32.349998474121094,34.099998474121094,1021.5999755859375,0.0,0.0,0.0
2020-06-24 09:08:01+00:00,03,c1ccd6c032b4,1.0,32.06999969482422,33.810001373291016,1022.4000244140625,8.0,4.0,21.0
2020-06-24 09:08:03+00:00,08,c3ba512bbfeb,0.0,33.16999816894531,32.84000015258789,1023.2999877929688,0.0,0.0,0.0
2020-06-24 09:08:09+00:00,16,f8d6bcace2d3,0.0,29.540000915527344,37.380001068115234,1022.0,0.0,0.0,0.0
2020-06-24 09:08:19+00:00,18,e89e8aa9aa91,1.0,29.68000030517578,43.29999923706055,1022.0999755859375,5.0,14.0,53.0
2020-06-24 09:08:21+00:00,21,c28ffba35896,0.0,35.630001068115234,26.709999084472656,1026.0,0.0,0.0,0.0
2020-06-24 09:08:21+00:00,04,f231f773d177,0.0,32.689998626708984,32.79999923706055,1023.0,0.0,0.0,0.0
2020-06-24 09:08:35+00:00,12,dd9c5cf625ed,0.0,30.670000076293945,41.90999984741211,1023.9000244140625,0.0,0.0,0.0
2020-06-24 09:08:36+00:00,17,c9ab32028ff0,0.0,29.6200008392334,41.060001373291016,1022.5,0.0,0.0,0.0
2020-06-24 09:08:39+00:00,10,e12cc2d5c724,0.0,32.61000061035156,34.630001068115234,1024.699951171875,0.0,0.0,0.0
2020-06-24 09:08:40+00:00,15,ce4b430edca3,1.0,28.139999389648438,41.369998931884766,1021.5999755859375,3.0,5.0,31.0
2020-06-24 09:08:46+00:00,13,d3d0f2d379a6,1.0,31.84000015258789,37.93000030517578,1024.199951171875,0.0,0.0,0.0
2020-06-24 09:08:50+00:00,14,e401ed8c0d2e,1.0,28.43000030517578,42.2400016784668,1022.5,0.0,0.0,0.0
2020-06-24 09:08:51+00:00,25,dc565c713989,1.0,34.029998779296875,29.360000610351562,1026.0,0.0,0.0,0.0
2020-06-24 09:08:52+00:00,24,cfcee9a17f16,1.0,37.900001525878906,23.420000076293945,1025.9000244140625,8.0,14.0,12.0
2020-06-24 09:08:54+00:00,11,d11055462610,0.0,34.40999984741211,32.060001373291016,1024.5999755859375,0.0,0.0,0.0
2020-06-24 09:08:57+00:00,23,e9896dd4e577,1.0,36.45000076293945,22.770000457763672,1025.4000244140625,0.0,0.0,0.0
2020-06-24 09:08:58+00:00,09,cceb15e43282,0.0,30.3700008392334,39.81999969482422,1024.5,0.0,0.0,0.0
2020-06-24 09:08:59+00:00,02,e1a9bf610eef,0.0,31.649999618530273,33.5099983215332,1022.7000122070312,0.0,0.0,0.0
2020-06-24 09:08:59+00:00,05,f62316dbb3f5,0.0,32.36000061035156,34.0,1021.5999755859375,0.0,0.0,0.0
2020-06-24 09:09:01+00:00,03,c1ccd6c032b4,1.0,32.099998474121094,33.5099983215332,1022.4000244140625,0.0,0.0,0.0
2020-06-24 09:09:02+00:00,43,cb9998f6e71b,0.0,34.13999938964844,32.369998931884766,1023.0,0.0,0.0,0.0
2020-06-24 09:09:07+00:00,42,f39845bf345e,1.0,33.5099983215332,35.0099983215332,1023.7000122070312,16.0,6.0,15.0
2020-06-24 09:09:09+00:00,16,f8d6bcace2d3,0.0,29.489999771118164,37.16999816894531,1022.0,0.0,0.0,0.0
2020-06-24 09:09:19+00:00,18,e89e8aa9aa91,0.0,29.700000762939453,42.97999954223633,1022.0999755859375,0.0,0.0,0.0
2020-06-24 09:09:21+00:00,21,c28ffba35896,0.0,35.5,27.15999984741211,1026.0,0.0,0.0,0.0
2020-06-24 09:09:21+00:00,04,f231f773d177,0.0,32.70000076293945,32.63999938964844,1022.9000244140625,0.0,0.0,0.0
2020-06-24 09:09:35+00:00,12,dd9c5cf625ed,0.0,30.690000534057617,41.599998474121094,1023.9000244140625,0.0,0.0,0.0
2020-06-24 09:09:36+00:00,17,c9ab32028ff0,0.0,29.579999923706055,40.779998779296875,1022.5,0.0,0.0,0.0
2020-06-24 09:09:39+00:00,10,e12cc2d5c724,0.0,32.5,34.40999984741211,1024.5999755859375,0.0,0.0,0.0
2020-06-24 09:09:40+00:00,15,ce4b430edca3,1.0,28.09000015258789,41.47999954223633,1021.7000122070312,8.0,1.0,23.0
2020-06-24 09:09:46+00:00,13,d3d0f2d379a6,1.0,31.770000457763672,38.290000915527344,1024.199951171875,8.0,3.0,44.0
2020-06-24 09:09:46+00:00,19,f09e4c30444e,0.0,34.25,29.010000228881836,1025.199951171875,0.0,0.0,0.0
2020-06-24 09:09:50+00:00,14,e401ed8c0d2e,1.0,28.40999984741211,42.459999084472656,1022.5,9.0,17.0,24.0
2020-06-24 09:09:51+00:00,25,dc565c713989,1.0,34.0099983215332,29.690000534057617,1026.0,0.0,0.0,0.0
2020-06-24 09:09:52+00:00,24,cfcee9a17f16,0.0,37.900001525878906,23.559999465942383,1025.9000244140625,0.0,0.0,0.0
2020-06-24 09:09:54+00:00,11,d11055462610,0.0,34.33000183105469,32.22999954223633,1024.5999755859375,0.0,0.0,0.0
2020-06-24 09:09:57+00:00,23,e9896dd4e577,1.0,36.43000030517578,23.34000015258789,1025.4000244140625,14.0,17.0,2.0
2020-06-24 09:09:58+00:00,09,cceb15e43282,0.0,30.270000457763672,40.0,1024.5,0.0,0.0,0.0
2020-06-24 09:09:59+00:00,02,e1a9bf610eef,1.0,31.700000762939453,33.58000183105469,1022.7000122070312,15.0,19.0,0.0
2020-06-24 09:10:01+00:00,03,c1ccd6c032b4,1.0,32.130001068115234,33.7400016784668,1022.4000244140625,9.0,5.0,10.0
2020-06-24 09:10:02+00:00,43,cb9998f6e71b,0.0,34.20000076293945,32.90999984741211,1023.0,0.0,0.0,0.0
2020-06-24 09:10:07+00:00,42,f39845bf345e,1.0,33.529998779296875,35.20000076293945,1023.7000122070312,18.0,13.0,41.0
2020-06-24 09:10:09+00:00,16,f8d6bcace2d3,0.0,29.43000030517578,38.09000015258789,1022.0,0.0,0.0,0.0
2020-06-24 09:10:16+00:00,01,db301b8522d6,0.0,31.219999313354492,35.84000015258789,1022.4000244140625,0.0,0.0,0.0
2020-06-24 09:10:19+00:00,18,e89e8aa9aa91,1.0,29.719999313354492,42.88999938964844,1022.0999755859375,12.0,21.0,31.0
2020-06-24 09:10:21+00:00,21,c28ffba35896,0.0,35.72999954223633,27.0,1026.0999755859375,0.0,0.0,0.0
2020-06-24 09:10:21+00:00,04,f231f773d177,0.0,32.7599983215332,32.75,1023.0,0.0,0.0,0.0
2020-06-24 09:10:23+00:00,22,f90454752e49,0.0,38.130001068115234,23.65999984741211,1025.5999755859375,0.0,0.0,0.0
2020-06-24 09:10:35+00:00,12,dd9c5cf625ed,0.0,30.770000457763672,41.7400016784668,1023.9000244140625,0.0,0.0,0.0
2020-06-24 09:10:39+00:00,10,e12cc2d5c724,0.0,32.470001220703125,34.779998779296875,1024.5999755859375,0.0,0.0,0.0
2020-06-24 09:10:40+00:00,15,ce4b430edca3,0.0,28.1299991607666,41.77000045776367,1021.7000122070312,0.0,0.0,0.0
2020-06-24 09:10:46+00:00,13,d3d0f2d379a6,0.0,31.81999969482422,38.540000915527344,1024.300048828125,0.0,0.0,0.0
2020-06-24 09:10:46+00:00,19,f09e4c30444e,1.0,34.36000061035156,28.780000686645508,1025.199951171875,30.0,10.0,16.0
2020-06-24 09:10:50+00:00,14,e401ed8c0d2e,0.0,28.520000457763672,42.66999816894531,1022.5,0.0,0.0,0.0
2020-06-24 09:10:51+00:00,25,dc565c713989,1.0,34.150001525878906,29.579999923706055,1026.0,10.0,3.0,24.0
2020-06-24 09:10:54+00:00,11,d11055462610,0.0,34.34000015258789,32.439998626708984,1024.699951171875,0.0,0.0,0.0
2020-06-24 09:10:57+00:00,23,e9896dd4e577,1.0,36.7400016784668,23.200000762939453,1025.4000244140625,2.0,5.0,1.0
2020-06-24 09:10:58+00:00,09,cceb15e43282,0.0,30.280000686645508,40.11000061035156,1024.5,0.0,0.0,0.0
2020-06-24 09:10:59+00:00,02,e1a9bf610eef,0.0,31.739999771118164,33.34000015258789,1022.7999877929688,0.0,0.0,0.0
2020-06-24 09:10:59+00:00,05,f62316dbb3f5,0.0,32.439998626708984,33.84000015258789,1021.5999755859375,0.0,0.0,0.0
2020-06-24 09:11:01+00:00,03,c1ccd6c032b4,1.0,32.189998626708984,33.4900016784668,1022.4000244140625,0.0,0.0,0.0
2020-06-24 09:11:02+00:00,43,cb9998f6e71b,0.0,34.22999954223633,32.11000061035156,1023.0,0.0,0.0,0.0
2020-06-24 09:11:03+00:00,08,c3ba512bbfeb,0.0,33.279998779296875,32.599998474121094,1023.2999877929688,0.0,0.0,0.0
2020-06-24 09:11:07+00:00,42,f39845bf345e,1.0,33.4900016784668,34.7599983215332,1023.7000122070312,13.0,13.0,10.0
2020-06-24 09:11:09+00:00,16,f8d6bcace2d3,0.0,29.420000076293945,37.459999084472656,1022.0,0.0,0.0,0.0
2020-06-24 09:11:16+00:00,01,db301b8522d6,0.0,31.260000228881836,35.33000183105469,1022.4000244140625,0.0,0.0,0.0
2020-06-24 09:11:19+00:00,18,e89e8aa9aa91,1.0,29.760000228881836,42.650001525878906,1022.0999755859375,5.0,17.0,1.0
2020-06-24 09:11:21+00:00,21,c28ffba35896,0.0,35.869998931884766,27.239999771118164,1026.0999755859375,0.0,0.0,0.0
2020-06-24 09:11:21+00:00,04,f231f773d177,0.0,32.790000915527344,32.5099983215332,1023.0,0.0,0.0,0.0
2020-06-24 09:11:23+00:00,22,f90454752e49,1.0,38.119998931884766,23.540000915527344,1025.5999755859375,14.0,14.0,21.0
2020-06-24 09:11:35+00:00,12,dd9c5cf625ed,0.0,30.889999389648438,41.91999816894531,1023.9000244140625,0.0,0.0,0.0
2020-06-24 09:11:36+00:00,17,c9ab32028ff0,0.0,29.579999923706055,40.619998931884766,1022.4000244140625,0.0,0.0,0.0
2020-06-24 09:11:39+00:00,10,e12cc2d5c724,0.0,32.52000045776367,34.880001068115234,1024.699951171875,0.0,0.0,0.0
