timestamp,temperature,humidity,pressure,rssi,acceleration x,acceleration y,acceleration z,voltage,movement counter,measurement sequence number
2020-06-24T11:48:07+0300,28.16,42.37,1024.95,-64,-0.06,0.0,1.012,2.833,137,25123
2020-06-24T11:48:22+0300,28.83,41.7,1024.93,-73,0.0,0.012,1.012,2.827,143,27939
2020-06-24T11:48:37+0300,29.5,41.16,1024.93,-76,0.0,0.012,1.008,2.827,144,31011
2020-06-24T11:48:52+0300,30.14,40.62,1024.94,-63,0.0,0.008,1.016,2.839,144,34083
2020-06-24T11:48:58+0300,30.33,40.48,1024.95,-62,0.0,0.008,1.02,2.833,144,35107
2020-06-24T11:49:03+0300,30.56,40.3,1024.94,-68,-0.004,0.016,1.016,2.833,144,36131
2020-06-24T11:49:09+0300,30.78,40.15,1024.93,-64,0.004,0.008,1.008,2.845,144,37411
2020-06-24T11:49:14+0300,30.99,40.02,1024.93,-66,0.004,0.016,1.004,2.845,144,38435
2020-06-24T11:49:22+0300,31.26,39.87,1024.93,-71,0.004,0.016,1.004,2.851,144,39971
2020-06-24T11:49:37+0300,31.75,39.58,1024.92,-75,0.0,0.004,1.02,2.839,144,43043
2020-06-24T11:49:52+0300,32.16,39.32,1024.9,-40,-0.272,-0.276,1.004,2.845,146,45859
2020-06-24T11:50:07+0300,32.55,39.2,1024.93,-85,0.016,0.032,1.008,2.869,149,49187
2020-06-24T11:50:22+0300,32.85,38.77,1024.91,-66,-0.04,0.056,1.004,2.863,159,52259
2020-06-24T11:50:52+0300,33.32,38.66,1024.91,-66,0.068,0.124,1.004,2.869,166,58147
2020-06-24T11:51:07+0300,33.6,38.57,1024.91,-42,0.928,0.004,0.372,2.869,169,61219
2020-06-24T11:51:22+0300,33.86,38.43,1024.96,-82,0.036,-0.112,1.008,2.881,175,63779
2020-06-24T11:51:37+0300,34.28,38.09,1025.02,-74,-0.164,0.624,-0.812,2.833,184,1572
2020-06-24T11:51:52+0300,34.71,37.28,1024.96,-76,0.136,0.096,1.012,2.857,187,4644
2020-06-24T11:52:07+0300,35.03,37.53,1024.94,-58,0.828,-1.888,-0.128,2.869,199,7716
2020-06-24T11:52:22+0300,35.18,38.02,1024.89,-60,0.188,-0.68,0.664,2.869,213,10532
2020-06-24T11:52:37+0300,35.2,38.56,1025.2,-67,0.544,-0.82,-0.248,2.857,236,13092
2020-06-24T11:52:52+0300,35.05,38.94,1022.84,-88,0.532,-0.824,-0.236,2.851,239,16676
2020-06-24T11:53:07+0300,34.98,39.21,1022.56,-74,0.536,-0.832,-0.244,2.857,239,19492
2020-06-24T11:53:22+0300,34.98,39.45,1023.22,-80,0.524,-0.832,-0.244,2.857,239,22564
2020-06-24T11:53:37+0300,35.01,39.53,1023.95,-87,0.528,-0.836,-0.248,2.857,239,25380
2020-06-24T11:53:52+0300,35.08,39.55,1024.56,-79,0.524,-0.828,-0.256,2.857,239,28452
2020-06-24T11:54:07+0300,35.15,39.58,1024.91,-86,0.532,-0.844,-0.244,2.857,239,30756
2020-06-24T11:54:22+0300,35.28,39.59,1025.36,-92,0.528,-0.836,0.272,2.851,248,34596
2020-06-24T11:54:37+0300,35.42,39.63,1025.69,-87,0.28,-0.384,0.668,2.863,5,37412
2020-06-24T11:54:52+0300,35.55,39.65,1025.79,-92,0.532,-0.82,-0.248,2.857,13,40484
2020-06-24T11:55:07+0300,35.63,39.41,1025.46,-86,0.54,-0.84,-0.24,2.857,13,43556
2020-06-24T11:55:22+0300,35.66,39.21,1025.05,-93,0.532,-0.832,-0.244,2.863,13,46628
2020-06-24T11:55:37+0300,35.68,39.13,1024.89,-89,0.54,-0.832,-0.248,2.869,13,49700
2020-06-24T11:55:52+0300,35.71,39.19,1024.99,-90,0.528,-0.824,-0.248,2.857,13,52772
2020-06-24T11:56:07+0300,35.73,39.23,1025.11,-88,0.564,-0.888,-0.232,2.863,13,55332
2020-06-24T11:56:22+0300,35.81,39.24,1025.27,-94,0.588,-1.0,-0.044,2.863,30,58660
2020-06-24T11:56:37+0300,35.9,39.29,1025.46,-96,0.548,-0.836,-0.24,2.869,47,61732
2020-06-24T11:56:52+0300,35.97,39.3,1025.47,-87,0.536,-0.82,-0.252,2.857,47,64548
2020-06-24T11:57:07+0300,36.0,39.28,1025.37,-91,0.528,-0.824,-0.248,2.869,47,2085
2020-06-24T11:57:22+0300,36.04,39.28,1025.32,-81,0.54,-0.82,-0.244,2.869,47,5157
2020-06-24T11:57:37+0300,36.08,39.24,1025.27,-90,0.528,-0.82,-0.244,2.857,47,7973
2020-06-24T11:57:52+0300,36.12,39.2,1025.22,-96,0.54,-0.832,-0.244,2.857,47,11045
2020-06-24T11:58:07+0300,36.16,39.19,1025.21,-95,0.536,-0.824,-0.252,2.869,47,13605
2020-06-24T11:58:22+0300,36.2,39.11,1025.19,-90,0.54,-0.824,-0.252,2.869,47,16933
2020-06-24T11:58:37+0300,36.24,39.1,1025.17,-93,0.54,-0.82,-0.256,2.863,47,19237
2020-06-24T11:58:52+0300,36.29,39.03,1025.14,-88,0.532,-0.832,-0.244,2.869,47,23077
2020-06-24T11:59:07+0300,36.33,38.98,1025.08,-94,0.532,-0.828,-0.244,2.863,47,25637
2020-06-24T11:59:22+0300,36.37,38.91,1024.98,-95,0.536,-0.816,-0.248,2.857,47,28965
2020-06-24T11:59:37+0300,36.4,38.78,1024.88,-92,0.54,-0.828,-0.244,2.869,47,32037
2020-06-24T11:59:52+0300,36.43,38.74,1024.83,-90,0.536,-0.82,-0.244,2.875,47,34853
2020-06-24T12:00:07+0300,36.44,38.67,1024.76,-91,0.528,-0.824,-0.252,2.863,47,37925
2020-06-24T12:00:22+0300,36.46,38.63,1024.77,-90,0.532,-0.828,-0.248,2.857,47,40997
2020-06-24T12:00:37+0300,36.47,38.58,1024.77,-88,0.536,-0.824,-0.232,2.869,47,44069
2020-06-24T12:00:52+0300,36.48,38.56,1024.81,-88,0.536,-0.824,-0.248,2.857,47,46885
2020-06-24T12:01:07+0300,36.5,38.55,1024.85,-85,0.536,-0.828,-0.244,2.857,47,50213
2020-06-24T12:01:22+0300,36.51,38.55,1024.93,-92,0.54,-0.828,-0.248,2.869,47,53029
2020-06-24T12:01:37+0300,36.52,38.58,1025.01,-97,0.532,-0.824,-0.244,2.863,47,56101
2020-06-24T12:01:52+0300,36.54,38.56,1025.05,-93,0.528,-0.828,-0.248,2.869,47,58917
2020-06-24T12:02:07+0300,36.55,38.59,1025.1,-90,0.528,-0.828,-0.252,2.869,47,61989
2020-06-24T12:02:22+0300,36.57,38.63,1025.11,-79,0.536,-0.816,-0.244,2.863,47,65061
2020-06-24T12:02:37+0300,36.59,38.62,1025.09,-84,0.536,-0.832,-0.252,2.857,47,2342
2020-06-24T12:02:52+0300,36.61,38.57,1025.0,-80,0.536,-0.828,-0.24,2.863,47,5670
2020-06-24T12:03:07+0300,36.62,38.51,1024.91,-81,0.536,-0.828,-0.244,2.869,47,8486
