timestamp,temperature,humidity,pressure,rssi,acceleration x,acceleration y,acceleration z,voltage,movement counter,measurement sequence number
2020-06-24T11:47:52+0300,28.4,43.69,1025.21,-51,0.02,0.036,-1.044,2.509,5,6694
2020-06-24T11:48:07+0300,28.69,43.43,1025.19,-47,0.036,0.036,-1.044,2.527,7,9766
2020-06-24T11:48:22+0300,28.93,43.28,1025.18,-55,0.012,0.0,-1.04,2.527,15,12838
2020-06-24T11:48:37+0300,29.08,43.05,1025.18,-64,0.008,-0.004,-1.036,2.545,16,15398
2020-06-24T11:48:52+0300,29.3,42.7,1025.18,-51,0.012,-0.012,-1.028,2.551,16,18982
2020-06-24T11:48:59+0300,29.37,42.62,1025.19,-55,0.012,-0.008,-1.032,2.551,16,20262
2020-06-24T11:49:09+0300,29.48,42.48,1025.2,-51,0.012,-0.012,-1.028,2.551,16,22310
2020-06-24T11:49:14+0300,29.53,42.37,1025.21,-49,0.012,-0.004,-1.036,2.551,16,23334
2020-06-24T11:49:22+0300,29.61,42.25,1025.21,-52,0.016,-0.008,-1.032,2.551,16,24870
2020-06-24T11:49:37+0300,29.75,42.05,1025.21,-51,0.016,-0.008,-1.036,2.563,16,27942
2020-06-24T11:49:52+0300,29.84,42.03,1025.19,-60,-0.192,-0.284,1.268,2.563,24,30758
2020-06-24T11:50:07+0300,29.83,42.16,1025.22,-84,0.028,-0.024,1.056,2.563,27,33830
2020-06-24T11:50:22+0300,29.8,42.21,1025.24,-52,0.056,0.02,1.024,2.563,41,36902
2020-06-24T11:50:37+0300,29.81,42.17,1025.24,-72,-0.016,-0.048,1.056,2.569,45,39718
2020-06-24T11:50:52+0300,29.86,42.35,1025.25,-54,-0.06,-0.032,1.02,2.563,53,42534
2020-06-24T11:51:07+0300,29.9,42.37,1024.98,-66,-0.432,-0.924,-0.136,2.557,61,45862
2020-06-24T11:51:22+0300,30.03,42.53,1025.19,-96,-0.432,-0.932,-0.132,2.557,61,48422
2020-06-24T11:51:37+0300,30.3,42.62,1025.3,-84,-0.436,-0.924,-0.128,2.563,61,51750
2020-06-24T11:51:52+0300,30.62,42.6,1025.31,-82,-0.432,-0.928,-0.128,2.557,61,54822
2020-06-24T11:52:22+0300,31.31,42.49,1025.34,-54,-0.432,-0.932,-0.132,2.569,61,60710
2020-06-24T11:52:37+0300,31.66,42.36,1025.35,-76,-0.428,-0.932,-0.136,2.581,61,63782
2020-06-24T11:52:52+0300,32.03,42.27,1025.34,-85,-0.436,-0.932,-0.14,2.581,61,1319
2020-06-24T11:53:07+0300,32.3,42.14,1025.33,-76,-0.436,-0.932,-0.132,2.587,61,3879
2020-06-24T11:53:22+0300,32.64,41.98,1025.29,-75,-0.424,-0.924,-0.132,2.581,61,7207
2020-06-24T11:53:37+0300,32.93,41.86,1025.3,-79,-0.432,-0.936,-0.132,2.593,61,10279
2020-06-24T11:53:52+0300,33.2,41.75,1025.28,-70,-0.432,-0.924,-0.128,2.593,61,13351
2020-06-24T11:54:07+0300,33.43,41.64,1025.27,-77,-0.432,-0.928,-0.14,2.599,61,16167
2020-06-24T11:54:22+0300,33.68,41.55,1025.26,-78,-0.432,-0.94,-0.14,2.599,61,19495
2020-06-24T11:54:37+0300,33.92,41.43,1025.26,-77,-0.428,-0.936,-0.136,2.605,61,22567
2020-06-24T11:54:52+0300,34.07,41.28,1025.26,-77,-0.42,-0.936,-0.132,2.605,61,25127
2020-06-24T11:55:07+0300,34.27,41.01,1025.26,-76,-0.428,-0.932,-0.128,2.605,61,28455
2020-06-24T11:55:22+0300,34.4,40.87,1025.25,-77,-0.432,-0.928,-0.136,2.605,61,31527
2020-06-24T11:55:37+0300,34.5,40.89,1025.27,-77,-0.428,-0.928,-0.132,2.611,61,34343
2020-06-24T11:55:52+0300,34.61,40.88,1025.27,-80,-0.432,-0.928,-0.132,2.623,61,37159
2020-06-24T11:56:07+0300,34.73,40.91,1025.25,-77,-0.432,-0.932,-0.132,2.611,61,40487
2020-06-24T11:56:22+0300,34.84,40.84,1025.25,-81,-0.428,-0.932,-0.132,2.617,61,43303
2020-06-24T11:56:37+0300,34.95,40.81,1025.24,-79,-0.428,-0.932,-0.136,2.623,61,46375
2020-06-24T11:56:52+0300,35.08,40.74,1025.25,-76,-0.432,-0.932,-0.132,2.623,61,49447
2020-06-24T11:57:07+0300,35.18,40.69,1025.25,-76,-0.42,-0.932,-0.132,2.629,61,52263
2020-06-24T11:57:22+0300,35.3,40.64,1025.25,-77,-0.428,-0.936,-0.128,2.629,61,55335
2020-06-24T11:57:37+0300,35.4,40.56,1025.25,-77,-0.428,-0.932,-0.132,2.629,61,58407
2020-06-24T11:57:52+0300,35.5,40.53,1025.26,-81,-0.432,-0.932,-0.128,2.629,61,61223
2020-06-24T11:58:07+0300,35.6,40.48,1025.27,-78,-0.432,-0.932,-0.14,2.629,61,64295
2020-06-24T11:58:22+0300,35.69,40.41,1025.27,-77,-0.428,-0.928,-0.128,2.629,61,1576
2020-06-24T11:58:37+0300,35.78,40.36,1025.27,-78,-0.432,-0.932,-0.132,2.629,61,4648
2020-06-24T11:58:52+0300,35.87,40.27,1025.28,-76,-0.436,-0.932,-0.136,2.629,61,7720
2020-06-24T11:59:07+0300,35.95,40.21,1025.29,-77,-0.432,-0.936,-0.132,2.629,61,10536
2020-06-24T11:59:22+0300,36.01,40.16,1025.28,-78,-0.428,-0.932,-0.136,2.635,61,13352
2020-06-24T11:59:37+0300,36.08,40.08,1025.28,-75,-0.432,-0.932,-0.136,2.635,61,16680
2020-06-24T11:59:52+0300,36.15,40.04,1025.29,-78,-0.432,-0.932,-0.132,2.641,61,20008
