timestamp,temperature,humidity,pressure,rssi,acceleration x,acceleration y,acceleration z,voltage,movement counter,measurement sequence number
2020-06-24T11:48:22+0300,28.03,47.66,1025.31,-69,0.0,0.056,-1.004,2.413,132,14375
2020-06-24T11:48:37+0300,28.29,47.34,1025.3,-77,0.004,0.056,-0.996,2.311,132,17447
2020-06-24T11:48:52+0300,28.53,47.21,1025.3,-56,0.0,0.048,-0.996,2.305,132,20263
2020-06-24T11:48:58+0300,28.62,47.16,1025.3,-59,0.0,0.056,-0.996,2.305,132,21543
2020-06-24T11:49:03+0300,28.69,47.09,1025.3,-57,-0.004,0.052,-0.996,2.323,132,22567
2020-06-24T11:49:09+0300,28.77,47.01,1025.3,-62,0.0,0.052,-0.996,2.323,132,23591
2020-06-24T11:49:14+0300,28.85,46.98,1025.31,-56,0.0,0.064,-1.0,2.323,132,24871
2020-06-24T11:49:22+0300,28.93,46.91,1025.3,-57,0.0,0.06,-0.992,2.323,132,26151
2020-06-24T11:49:37+0300,29.11,46.77,1025.27,-57,-0.004,0.056,-0.996,2.329,132,29223
2020-06-24T11:49:52+0300,29.29,46.09,1025.27,-53,0.016,-0.016,0.996,2.341,141,32295
2020-06-24T11:50:07+0300,29.43,44.83,1025.3,-68,0.972,0.272,-0.192,2.341,148,35367
2020-06-24T11:50:22+0300,29.54,44.61,1025.42,-96,0.968,0.28,-0.2,2.395,151,38183
2020-06-24T11:50:37+0300,29.68,44.37,1025.38,-83,0.968,0.28,-0.204,2.395,151,40743
2020-06-24T11:50:52+0300,29.93,43.85,1025.37,-89,0.964,0.276,-0.196,2.383,151,44071
2020-06-24T11:51:07+0300,30.18,43.36,1025.35,-75,0.972,0.28,-0.204,2.401,151,47143
2020-06-24T11:51:22+0300,30.38,42.93,1025.33,-91,0.968,0.276,-0.196,2.401,151,49703
2020-06-24T11:51:37+0300,30.64,42.51,1025.37,-82,0.976,0.28,-0.192,2.407,151,53287
2020-06-24T11:51:52+0300,30.83,42.27,1025.42,-80,0.972,0.28,-0.196,2.407,151,55847
2020-06-24T11:52:07+0300,31.03,42.01,1025.41,-82,0.968,0.28,-0.2,2.413,151,59175
2020-06-24T11:52:22+0300,31.19,41.79,1025.41,-84,0.972,0.248,-0.152,2.419,157,62247
2020-06-24T11:52:37+0300,31.32,41.68,1025.44,-85,0.972,0.268,-0.204,2.419,159,65063
2020-06-24T11:52:52+0300,31.42,41.6,1025.44,-95,0.968,0.272,-0.196,2.431,164,2088
2020-06-24T11:53:07+0300,31.58,41.56,1025.45,-81,0.968,0.268,-0.192,2.425,164,5672
2020-06-24T11:53:22+0300,31.68,41.52,1025.43,-80,0.976,0.272,-0.2,2.431,164,8488
2020-06-24T11:53:37+0300,31.79,41.39,1025.4,-75,0.972,0.276,-0.196,2.437,164,11560
2020-06-24T11:53:52+0300,31.89,41.33,1025.4,-78,1.016,0.28,-0.58,2.437,177,14888
2020-06-24T11:54:07+0300,31.95,41.29,1025.4,-79,0.928,0.232,-0.288,2.437,205,17448
2020-06-24T11:54:22+0300,32.01,41.23,1025.39,-80,0.976,0.268,-0.196,2.443,224,20776
2020-06-24T11:54:37+0300,32.09,41.18,1025.4,-76,0.972,0.276,-0.192,2.443,224,23848
2020-06-24T11:54:52+0300,32.16,41.07,1025.36,-77,0.968,0.268,-0.196,2.443,224,26664
2020-06-24T11:55:07+0300,32.23,40.92,1025.31,-78,0.968,0.272,-0.2,2.443,224,29736
2020-06-24T11:55:22+0300,32.28,40.78,1025.31,-82,0.972,0.268,-0.192,2.443,224,32552
2020-06-24T11:55:37+0300,32.32,40.71,1025.32,-80,0.976,0.276,-0.2,2.449,225,35368
2020-06-24T11:55:52+0300,32.36,40.68,1025.35,-82,0.972,0.272,-0.188,2.449,225,38696
2020-06-24T11:56:07+0300,32.4,40.72,1025.36,-78,0.976,0.272,-0.192,2.449,225,41768
2020-06-24T11:56:22+0300,32.43,40.67,1025.35,-79,0.972,0.272,-0.196,2.443,225,44840
2020-06-24T11:56:37+0300,32.47,40.62,1025.34,-85,0.976,0.276,-0.2,2.449,225,47656
2020-06-24T11:56:52+0300,32.5,40.6,1025.33,-84,1.124,0.136,-0.156,2.449,230,50472
2020-06-24T11:57:07+0300,32.51,40.66,1025.35,-84,0.876,0.232,-0.456,2.455,11,53544
2020-06-24T11:57:22+0300,32.52,40.7,1025.37,-81,0.976,0.272,-0.196,2.461,34,56616
2020-06-24T11:57:37+0300,32.55,40.71,1025.38,-77,0.972,0.272,-0.188,2.461,34,59688
2020-06-24T11:57:52+0300,32.59,40.68,1025.39,-78,0.972,0.272,-0.188,2.455,34,62504
2020-06-24T11:58:07+0300,32.63,40.66,1025.39,-80,0.976,0.268,-0.2,2.461,34,41
2020-06-24T11:58:22+0300,32.68,40.77,1025.43,-84,0.972,0.276,-0.2,2.467,34,3113
2020-06-24T11:58:37+0300,32.73,40.86,1025.46,-78,0.972,0.272,-0.188,2.461,34,6185
2020-06-24T11:58:52+0300,32.78,40.91,1025.45,-80,0.972,0.272,-0.192,2.467,34,9001
2020-06-24T11:59:07+0300,32.84,40.96,1025.44,-79,0.976,0.268,-0.196,2.467,34,12329
2020-06-24T11:59:22+0300,32.9,40.95,1025.42,-80,0.976,0.272,-0.192,2.467,34,15401
2020-06-24T11:59:37+0300,32.95,40.96,1025.42,-78,0.972,0.264,-0.196,2.461,34,17961
2020-06-24T11:59:52+0300,33.01,40.98,1025.43,-80,0.972,0.272,-0.192,2.467,34,21289
2020-06-24T12:00:07+0300,33.06,40.97,1025.44,-78,0.968,0.268,-0.192,2.455,34,24361
2020-06-24T12:00:22+0300,33.1,41.01,1025.44,-81,0.972,0.272,-0.196,2.473,34,27177
2020-06-24T12:00:37+0300,33.16,41.0,1025.43,-76,0.968,0.268,-0.2,2.467,34,30249
2020-06-24T12:00:52+0300,33.2,41.01,1025.42,-81,0.784,0.264,-0.484,2.479,37,33065
2020-06-24T12:01:07+0300,33.23,41.0,1025.4,-87,0.868,0.232,-0.516,2.467,73,35881
2020-06-24T12:01:22+0300,33.24,40.95,1025.37,-82,0.972,0.26,-0.184,2.467,95,39209
2020-06-24T12:01:37+0300,33.28,40.95,1025.41,-79,0.968,0.268,-0.192,2.473,95,42281
2020-06-24T12:01:52+0300,33.32,40.95,1025.42,-77,0.972,0.272,-0.196,2.479,95,45097
2020-06-24T12:02:07+0300,33.36,40.85,1025.4,-82,0.972,0.272,-0.192,2.473,95,48169
2020-06-24T12:02:22+0300,33.4,40.82,1025.39,-74,0.976,0.272,-0.196,2.473,95,51241
2020-06-24T12:02:37+0300,33.42,40.76,1025.38,-83,0.972,0.268,-0.208,2.479,102,54057
2020-06-24T12:02:52+0300,33.44,40.7,1025.41,-83,0.968,0.276,-0.196,2.479,107,57129
2020-06-24T12:03:07+0300,33.47,40.64,1025.43,-85,0.968,0.28,-0.188,2.479,107,60201
2020-06-24T12:03:22+0300,33.49,40.68,1025.44,-85,0.78,0.216,-0.496,2.467,116,62761
2020-06-24T12:03:37+0300,33.49,40.7,1025.44,-80,0.964,0.276,-0.26,2.479,138,298
2020-06-24T12:03:52+0300,33.5,40.73,1025.44,-90,0.972,0.276,-0.188,2.473,147,3626
2020-06-24T12:04:07+0300,33.53,40.72,1025.46,-85,0.98,0.276,-0.204,2.479,155,6442
2020-06-24T12:04:22+0300,33.56,40.73,1025.45,-80,0.988,0.284,-0.188,2.479,158,9770
2020-06-24T12:04:37+0300,33.58,40.7,1025.39,-86,0.912,0.268,-0.348,2.473,200,12842
2020-06-24T12:04:52+0300,33.59,40.66,1025.4,-88,0.952,0.26,-0.2,2.479,221,15658
2020-06-24T12:05:07+0300,33.61,40.63,1025.4,-87,0.98,0.268,-0.188,2.479,231,18730
2020-06-24T12:05:22+0300,33.62,40.49,1025.38,-84,0.968,0.272,-0.192,2.485,241,21802
2020-06-24T12:05:37+0300,33.63,40.49,1025.42,-81,0.936,0.28,-0.336,2.479,244,24618
2020-06-24T12:05:52+0300,33.64,40.46,1025.4,-82,0.912,0.264,-0.376,2.479,6,27434
2020-06-24T12:06:07+0300,33.63,40.45,1025.41,-90,0.972,0.272,-0.188,2.479,24,30762
2020-06-24T12:06:22+0300,33.65,40.45,1025.41,-89,0.96,0.28,-0.212,2.485,26,33834
2020-06-24T12:06:37+0300,33.66,40.29,1025.36,-80,0.968,0.28,-0.192,2.485,30,36650
2020-06-24T12:06:52+0300,33.66,40.29,1025.4,-88,0.936,0.26,-0.376,2.485,51,39722
2020-06-24T12:07:07+0300,33.65,40.28,1025.44,-89,0.956,0.3,-0.196,2.485,66,42794
2020-06-24T12:07:22+0300,33.66,40.29,1025.46,-85,0.972,0.28,-0.188,2.485,75,45354
2020-06-24T12:07:37+0300,33.67,40.29,1025.46,-83,0.976,0.28,-0.188,2.479,75,48682
2020-06-24T12:07:52+0300,33.68,40.25,1025.41,-82,0.968,0.284,-0.196,2.479,75,51754
2020-06-24T12:08:07+0300,33.68,40.16,1025.38,-80,0.964,0.28,-0.192,2.479,75,54570
2020-06-24T12:08:22+0300,33.68,40.09,1025.35,-83,0.804,0.236,-0.512,2.491,91,57130
2020-06-24T12:08:37+0300,33.65,40.0,1025.34,-83,0.976,0.28,-0.2,2.479,115,60714
2020-06-24T12:08:52+0300,33.64,40.0,1025.4,-87,0.972,0.28,-0.192,2.491,115,63530
2020-06-24T12:09:07+0300,33.64,40.04,1025.44,-96,0.972,0.284,-0.2,2.485,115,1067
2020-06-24T12:09:22+0300,33.64,40.12,1025.49,-84,0.972,0.276,-0.192,2.485,115,4139
2020-06-24T12:09:37+0300,33.65,40.2,1025.48,-92,0.976,0.264,-0.196,2.485,127,6955
2020-06-24T12:09:52+0300,33.66,40.26,1025.49,-88,0.972,0.276,-0.192,2.485,127,10283
2020-06-24T12:10:07+0300,33.69,40.32,1025.49,-78,0.972,0.272,-0.2,2.491,127,13355
2020-06-24T12:10:22+0300,33.7,40.31,1025.44,-82,0.944,0.26,-0.344,2.485,144,15915
2020-06-24T12:10:34+0300,33.71,40.26,1025.41,-77,0.976,0.272,-0.192,2.485,163,18731
2020-06-24T12:10:40+0300,33.72,40.25,1025.43,-88,0.972,0.264,-0.192,2.491,163,19755
2020-06-24T12:10:50+0300,33.73,40.31,1025.46,-87,0.976,0.268,-0.2,2.491,163,21803
2020-06-24T12:10:56+0300,33.74,40.33,1025.47,-88,0.972,0.272,-0.192,2.491,163,22827
2020-06-24T12:11:02+0300,33.75,40.36,1025.47,-97,0.964,0.272,-0.2,2.485,163,24363
2020-06-24T12:11:10+0300,33.77,40.39,1025.48,-87,0.976,0.272,-0.2,2.485,163,25899
2020-06-24T12:11:16+0300,33.78,40.41,1025.49,-76,0.972,0.272,-0.2,2.485,163,26923
2020-06-24T12:11:21+0300,33.79,40.43,1025.49,-85,0.976,0.272,-0.204,2.485,163,27947
2020-06-24T12:11:32+0300,33.81,40.45,1025.48,-79,0.976,0.264,-0.196,2.485,163,30251
2020-06-24T12:11:39+0300,33.82,40.5,1025.48,-84,0.972,0.272,-0.188,2.485,163,31531
2020-06-24T12:11:45+0300,33.84,40.53,1025.49,-86,0.968,0.26,-0.192,2.485,163,32811
2020-06-24T12:11:50+0300,33.85,40.56,1025.49,-79,0.972,0.272,-0.188,2.497,163,33835
2020-06-24T12:11:56+0300,33.86,40.56,1025.49,-71,0.976,0.276,-0.188,2.497,163,34859
2020-06-24T12:12:03+0300,33.89,40.58,1025.49,-76,0.98,0.272,-0.196,2.485,163,36395
2020-06-24T12:12:10+0300,33.9,40.58,1025.47,-78,0.976,0.264,-0.192,2.485,163,37931
2020-06-24T12:12:16+0300,33.92,40.59,1025.47,-83,0.968,0.272,-0.192,2.485,163,38955
2020-06-24T12:12:23+0300,33.93,40.58,1025.46,-83,0.976,0.272,-0.192,2.491,163,40235
2020-06-24T12:12:32+0300,33.95,40.57,1025.44,-80,0.976,0.268,-0.188,2.491,163,42027
2020-06-24T12:12:37+0300,33.97,40.55,1025.44,-73,0.976,0.268,-0.196,2.491,163,43307
2020-06-24T12:12:44+0300,33.98,40.57,1025.44,-78,0.968,0.272,-0.2,2.497,163,44587
2020-06-24T12:12:53+0300,34.0,40.54,1025.43,-86,0.972,0.272,-0.184,2.497,163,46379
2020-06-24T12:12:59+0300,34.01,40.52,1025.42,-82,0.964,0.272,-0.196,2.497,163,47403
2020-06-24T12:13:05+0300,34.02,40.53,1025.42,-71,0.972,0.276,-0.188,2.497,163,48683
2020-06-24T12:13:14+0300,34.04,40.52,1025.43,-73,0.98,0.268,-0.196,2.503,163,50475
2020-06-24T12:13:20+0300,34.05,40.55,1025.43,-64,0.968,0.268,-0.2,2.497,163,51755
2020-06-24T12:13:25+0300,34.06,40.55,1025.42,-53,0.972,0.268,-0.192,2.497,163,52779
2020-06-24T12:13:33+0300,34.06,40.55,1025.41,-69,0.976,0.272,-0.196,2.497,163,54315
2020-06-24T12:13:40+0300,34.06,40.48,1025.38,-64,0.976,0.272,-0.192,2.497,163,55595
2020-06-24T12:13:46+0300,34.06,40.38,1025.34,-60,0.972,0.272,-0.196,2.503,163,56875
2020-06-24T12:13:53+0300,34.05,40.26,1025.3,-52,0.976,0.268,-0.192,2.503,163,58411
2020-06-24T12:13:59+0300,34.05,40.21,1025.29,-54,0.98,0.268,-0.2,2.491,163,59435
2020-06-24T12:14:06+0300,34.04,40.16,1025.3,-67,0.976,0.264,-0.192,2.491,163,60715
2020-06-24T12:14:17+0300,34.04,40.17,1025.37,-72,0.976,0.268,-0.188,2.491,163,63019
2020-06-24T12:14:25+0300,34.04,40.12,1025.36,-81,0.972,0.272,-0.192,2.497,163,64555
2020-06-24T12:14:35+0300,34.04,40.07,1025.35,-82,0.96,0.26,-0.304,2.491,176,1068
2020-06-24T12:14:42+0300,34.04,40.05,1025.35,-70,0.764,0.168,-0.3,2.497,190,2348
2020-06-24T12:14:47+0300,34.04,40.06,1025.37,-87,0.968,0.284,-0.312,2.497,202,3628
2020-06-24T12:14:55+0300,34.03,40.02,1025.38,-84,0.972,0.264,-0.196,2.485,207,5164
2020-06-24T12:15:01+0300,34.03,40.02,1025.39,-75,0.976,0.268,-0.2,2.485,207,6188
2020-06-24T12:15:06+0300,34.03,40.05,1025.42,-73,0.976,0.276,-0.2,2.497,207,7468
2020-06-24T12:15:16+0300,34.04,40.04,1025.4,-65,0.976,0.268,-0.196,2.491,207,9516
2020-06-24T12:15:22+0300,34.04,40.02,1025.39,-78,0.98,0.272,-0.192,2.491,207,10796
2020-06-24T12:15:27+0300,34.04,40.0,1025.39,-76,0.972,0.272,-0.196,2.497,207,11820
2020-06-24T12:15:36+0300,34.05,40.02,1025.39,-73,0.972,0.268,-0.192,2.497,207,13612
2020-06-24T12:15:48+0300,34.05,40.03,1025.4,-73,0.972,0.276,-0.204,2.491,207,15916
2020-06-24T12:15:55+0300,34.06,40.03,1025.41,-79,0.976,0.272,-0.196,2.485,207,17452
