timestamp,temperature,humidity,pressure,rssi,acceleration x,acceleration y,acceleration z,voltage,movement counter,measurement sequence number
2020-07-07T12:30:00+0300,20.1,60.6,1003.09,-86,1.036,0.164,-0.144,2.089,183,6657
2020-07-07T12:30:06+0300,20.1,60.59,1003.09,-75,1.028,0.164,-0.144,2.089,183,7681
2020-07-07T12:30:15+0300,20.08,60.6,1003.08,-69,1.032,0.172,-0.144,2.083,189,9473
2020-07-07T12:30:21+0300,20.07,60.63,1003.09,-87,1.032,0.172,-0.14,2.083,191,10497
2020-07-07T12:30:26+0300,20.06,60.66,1003.09,-76,1.028,0.156,-0.14,2.089,191,11777
2020-07-07T12:30:35+0300,20.04,60.68,1003.09,-81,1.06,0.164,-0.108,2.089,203,13569
2020-07-07T12:30:42+0300,20.03,60.69,1003.08,-82,0.956,0.152,-0.368,2.089,211,14849
2020-07-07T12:30:48+0300,20.02,60.71,1003.07,-81,0.936,0.144,-0.396,2.089,219,15873
2020-07-07T12:30:59+0300,20.0,60.67,1003.09,-92,0.996,0.124,-0.3,2.089,238,18177
2020-07-07T12:31:10+0300,19.98,60.61,1003.11,-85,1.016,0.164,-0.128,2.077,248,20481
2020-07-07T12:31:16+0300,19.97,60.59,1003.13,-78,1.032,0.128,-0.152,2.077,251,21505
2020-07-07T12:31:23+0300,19.97,60.56,1003.12,-94,1.028,0.164,-0.14,2.083,251,23041
2020-07-07T12:31:32+0300,19.97,60.54,1003.12,-85,1.032,0.164,-0.14,2.083,251,24833
2020-07-07T12:31:38+0300,19.97,60.53,1003.12,-83,1.024,0.168,-0.14,2.089,251,26113
2020-07-07T12:31:45+0300,19.97,60.52,1003.12,-83,1.032,0.168,-0.136,2.089,251,27393
2020-07-07T12:31:54+0300,19.97,60.53,1003.11,-79,1.028,0.16,-0.148,2.077,251,29185
2020-07-07T12:31:59+0300,19.97,60.53,1003.13,-92,1.036,0.16,-0.144,2.077,251,30209
2020-07-07T12:32:06+0300,19.98,60.5,1003.13,-83,1.032,0.168,-0.14,2.077,251,31489
2020-07-07T12:32:12+0300,19.98,60.51,1003.14,-95,1.036,0.168,-0.14,2.077,251,32769
2020-07-07T12:32:17+0300,19.98,60.48,1003.14,-82,1.032,0.168,-0.144,2.077,251,33793
2020-07-07T12:32:26+0300,19.98,60.41,1003.14,-90,1.032,0.16,-0.144,2.083,251,35585
2020-07-07T12:32:32+0300,19.99,60.37,1003.14,-92,1.028,0.164,-0.144,2.083,251,36609
2020-07-07T12:32:41+0300,19.99,60.33,1003.15,-88,1.028,0.168,-0.136,2.083,251,38401
2020-07-07T12:32:47+0300,19.99,60.31,1003.15,-84,1.032,0.164,-0.14,2.077,251,39681
2020-07-07T12:32:52+0300,19.99,60.26,1003.15,-92,1.036,0.164,-0.14,2.077,251,40705
2020-07-07T12:32:59+0300,19.99,60.23,1003.16,-94,1.032,0.164,-0.144,2.077,251,41985
2020-07-07T12:33:04+0300,19.99,60.19,1003.16,-84,1.036,0.156,-0.136,2.077,251,43265
2020-07-07T12:33:14+0300,19.99,60.19,1003.16,-89,1.036,0.144,-0.188,2.071,0,45057
2020-07-07T12:33:19+0300,19.99,60.16,1003.16,-77,1.02,0.196,-0.244,2.077,9,46081
2020-07-07T12:33:26+0300,19.98,60.13,1003.16,-81,0.972,0.108,-0.36,2.077,22,47361
2020-07-07T12:33:33+0300,19.97,60.05,1003.17,-76,1.084,0.196,-0.24,2.083,36,48897
2020-07-07T12:33:54+0300,19.95,59.92,1003.17,-90,1.028,0.168,-0.144,2.077,46,52993
2020-07-07T12:34:00+0300,19.95,59.91,1003.17,-80,1.032,0.168,-0.144,2.077,46,54273
2020-07-07T12:34:05+0300,19.95,59.91,1003.17,-61,1.032,0.172,-0.144,2.077,46,55297
2020-07-07T12:34:17+0300,19.95,59.92,1003.18,-74,1.028,0.164,-0.144,2.071,46,57601
2020-07-07T12:34:22+0300,19.95,59.94,1003.19,-81,1.028,0.168,-0.144,2.071,46,58625
2020-07-07T12:34:29+0300,19.96,59.94,1003.19,-80,1.036,0.164,-0.14,2.071,46,59905
2020-07-07T12:34:34+0300,19.96,59.99,1003.16,-74,1.032,0.164,-0.14,2.071,46,61185
2020-07-07T12:34:40+0300,19.96,59.99,1003.15,-76,1.032,0.164,-0.144,2.077,46,62465
2020-07-07T12:34:52+0300,19.97,59.85,1003.14,-80,1.028,0.164,-0.136,2.077,46,64769
2020-07-07T12:35:07+0300,19.98,59.62,1003.15,-67,1.028,0.16,-0.14,2.077,46,2306
2020-07-07T12:35:22+0300,19.98,59.55,1003.15,-72,1.036,0.164,-0.144,2.083,46,5378
2020-07-07T12:35:37+0300,19.98,59.59,1003.16,-75,0.964,0.14,-0.328,2.071,53,7938
2020-07-07T12:35:52+0300,19.97,59.49,1003.15,-87,1.028,0.152,-0.112,2.077,73,11266
2020-07-07T12:36:07+0300,19.96,59.47,1003.18,-70,1.036,0.164,-0.144,2.077,73,14082
2020-07-07T12:36:22+0300,19.96,59.53,1003.2,-71,1.028,0.164,-0.14,2.071,73,17154
2020-07-07T12:36:37+0300,19.97,59.55,1003.19,-70,1.032,0.164,-0.14,2.077,73,20226
2020-07-07T12:36:52+0300,19.98,59.48,1003.19,-67,1.032,0.168,-0.136,2.077,73,23298
2020-07-07T12:37:07+0300,20.0,59.45,1003.18,-80,1.032,0.164,-0.14,2.077,73,26370
2020-07-07T12:37:22+0300,20.01,59.5,1003.18,-68,1.028,0.168,-0.14,2.071,73,29186
2020-07-07T12:37:37+0300,20.03,59.52,1003.19,-68,1.036,0.172,-0.136,2.077,73,32258
2020-07-07T12:37:52+0300,20.05,59.55,1003.2,-69,1.028,0.164,-0.14,2.071,73,35074
2020-07-07T12:38:07+0300,20.07,59.49,1003.19,-70,1.032,0.172,-0.132,2.083,73,37890
2020-07-07T12:38:22+0300,20.08,59.34,1003.17,-71,1.028,0.16,-0.132,2.077,73,40962
2020-07-07T12:38:37+0300,20.1,59.33,1003.19,-68,1.032,0.168,-0.14,2.077,73,44034
2020-07-07T12:38:52+0300,20.11,59.33,1003.21,-66,1.028,0.168,-0.14,2.077,73,47106
2020-07-07T12:39:07+0300,20.13,59.31,1003.22,-86,1.032,0.164,-0.14,2.077,73,50178
2020-07-07T12:39:22+0300,20.14,59.25,1003.19,-82,1.028,0.164,-0.132,2.077,73,53250
2020-07-07T12:39:37+0300,20.15,59.2,1003.19,-82,1.036,0.156,-0.136,2.077,73,56066
2020-07-07T12:39:52+0300,20.16,59.2,1003.18,-78,1.032,0.164,-0.136,2.077,73,59138
2020-07-07T13:00:07+0300,21.32,57.11,1003.38,-93,1.032,0.16,-0.132,2.131,246,40198
2020-07-07T13:00:22+0300,21.33,57.03,1003.37,-77,1.036,0.164,-0.144,2.119,246,43014
2020-07-07T13:00:37+0300,21.35,57.0,1003.37,-83,1.036,0.168,-0.136,2.125,246,46086
2020-07-07T13:00:52+0300,21.36,56.98,1003.37,-93,1.028,0.164,-0.144,2.131,246,48902
