timestamp,temperature,humidity,pressure,rssi,acceleration x,acceleration y,acceleration z,voltage,movement counter,measurement sequence number
2020-07-07T12:30:02+0300,19.51,59.05,1003.67,-51,-0.56,0.556,0.628,2.263,16,6165
2020-07-07T12:30:08+0300,19.54,59.1,1003.66,-54,-0.476,0.608,0.736,2.263,17,7445
2020-07-07T12:30:15+0300,19.58,59.17,1003.66,-46,-0.808,0.512,0.324,2.263,23,8981
2020-07-07T12:30:21+0300,19.6,59.17,1003.65,-48,-0.86,0.404,0.256,2.293,30,10005
2020-07-07T12:30:27+0300,19.63,59.15,1003.65,-49,-0.796,0.568,-0.152,2.293,33,11285
2020-07-07T12:30:36+0300,19.67,59.19,1003.65,-57,-0.848,0.392,0.336,2.287,37,13077
2020-07-07T12:30:47+0300,19.72,59.19,1003.66,-51,-0.72,0.68,0.308,2.275,51,15125
2020-07-07T12:30:53+0300,19.75,59.19,1003.65,-49,-0.812,0.504,0.3,2.299,57,16405
2020-07-07T12:30:59+0300,19.77,59.18,1003.67,-55,-0.648,0.148,0.316,2.299,58,17685
2020-07-07T12:31:04+0300,19.8,59.21,1003.69,-42,0.376,-0.84,0.416,2.257,61,18709
2020-07-07T12:31:10+0300,19.83,59.2,1003.71,-56,0.824,-0.1,0.7,2.257,64,19733
2020-07-07T12:31:17+0300,19.88,59.23,1003.74,-62,-0.092,-0.144,1.08,2.263,72,21269
2020-07-07T12:31:22+0300,19.91,59.2,1003.42,-53,0.184,0.832,-0.436,2.263,79,22293
2020-07-07T12:31:30+0300,19.95,59.13,1003.14,-55,0.184,0.884,-0.4,2.299,81,23829
2020-07-07T12:31:38+0300,19.99,59.02,1003.14,-52,0.18,0.876,-0.388,2.299,81,25365
2020-07-07T12:31:46+0300,20.03,58.93,1003.31,-52,0.188,0.888,-0.396,2.305,81,26901
2020-07-07T12:31:52+0300,20.05,58.8,1003.44,-70,0.192,0.888,-0.404,2.305,81,28181
2020-07-07T12:31:57+0300,20.07,58.74,1003.51,-86,0.18,0.884,-0.396,2.305,81,29205
2020-07-07T12:32:06+0300,20.1,58.6,1003.62,-77,0.184,0.896,-0.404,2.311,81,30997
2020-07-07T12:32:13+0300,20.11,58.53,1003.65,-76,0.18,0.892,-0.4,2.311,81,32277
2020-07-07T12:32:18+0300,20.12,58.5,1003.69,-82,0.184,0.888,-0.396,2.305,81,33557
2020-07-07T12:32:25+0300,20.13,58.47,1003.72,-79,0.184,0.888,-0.396,2.305,81,34837
2020-07-07T12:32:34+0300,20.14,58.45,1003.75,-75,0.176,0.888,-0.396,2.305,81,36629
2020-07-07T12:32:40+0300,20.14,58.44,1003.76,-77,0.176,0.896,-0.4,2.305,81,37653
2020-07-07T12:32:45+0300,20.14,58.43,1003.78,-72,0.18,0.888,-0.388,2.305,81,38933
2020-07-07T12:32:52+0300,20.14,58.43,1003.78,-83,0.18,0.888,-0.4,2.317,81,40213
2020-07-07T12:32:58+0300,20.14,58.41,1003.78,-69,0.18,0.892,-0.392,2.317,81,41237
2020-07-07T12:33:06+0300,20.14,58.4,1003.78,-60,0.188,0.888,-0.392,2.311,81,42773
2020-07-07T12:33:13+0300,20.14,58.37,1003.77,-60,0.184,0.892,-0.396,2.317,81,44309
2020-07-07T12:33:18+0300,20.14,58.36,1003.75,-64,0.184,0.888,-0.388,2.317,81,45333
2020-07-07T12:33:24+0300,20.13,58.31,1003.75,-71,0.184,0.888,-0.396,2.323,81,46357
2020-07-07T12:33:34+0300,20.13,58.33,1003.77,-73,0.184,0.892,-0.392,2.323,81,48405
2020-07-07T12:33:39+0300,20.12,58.31,1003.8,-70,0.184,0.892,-0.396,2.317,81,49685
2020-07-07T12:33:45+0300,20.11,58.31,1003.8,-68,0.188,0.888,-0.396,2.317,81,50709
2020-07-07T12:33:54+0300,20.1,58.33,1003.79,-66,0.184,0.888,-0.384,2.317,81,52501
2020-07-07T12:34:01+0300,20.1,58.34,1003.79,-71,0.188,0.9,-0.38,2.317,81,53781
2020-07-07T12:34:06+0300,20.09,58.34,1003.78,-79,0.184,0.892,-0.396,2.317,81,55061
2020-07-07T12:34:15+0300,20.08,58.35,1003.79,-90,0.188,0.892,-0.396,2.317,81,56853
2020-07-07T12:34:21+0300,20.08,58.36,1003.79,-90,0.184,0.888,-0.392,2.305,81,58133
2020-07-07T12:34:27+0300,20.07,58.36,1003.79,-83,0.188,0.892,-0.396,2.305,81,59157
2020-07-07T12:34:39+0300,20.07,58.38,1003.79,-89,0.18,0.888,-0.388,2.323,81,61717
2020-07-07T12:34:52+0300,20.06,58.38,1003.78,-96,0.184,0.888,-0.388,2.317,81,63765
2020-07-07T12:35:07+0300,20.07,58.38,1003.79,-79,0.184,0.572,-1.432,2.323,94,1558
2020-07-07T12:35:22+0300,20.08,58.42,1003.81,-82,0.176,0.884,-0.388,2.323,100,4630
2020-07-07T12:35:37+0300,20.09,58.42,1003.8,-80,0.188,0.892,-0.396,2.323,100,7702
2020-07-07T12:35:52+0300,20.08,58.43,1003.81,-76,0.184,0.888,-0.392,2.323,100,10774
2020-07-07T12:36:07+0300,20.09,58.47,1003.84,-82,0.18,0.892,-0.392,2.329,100,13846
2020-07-07T12:36:22+0300,20.1,58.45,1003.82,-78,0.188,0.892,-0.392,2.323,100,16406
2020-07-07T12:36:37+0300,20.11,58.44,1003.83,-77,0.184,0.888,-0.392,2.335,100,19734
2020-07-07T12:36:52+0300,20.12,58.42,1003.82,-74,0.184,0.888,-0.388,2.329,100,22550
2020-07-07T12:37:07+0300,20.12,58.34,1003.79,-91,0.176,0.892,-0.396,2.329,100,25622
