timestamp,temperature,humidity,pressure,rssi,acceleration x,acceleration y,acceleration z,voltage,movement counter,measurement sequence number
2020-07-07T12:30:36+0300,20.27,59.55,1002.98,-66,0.716,-0.72,-0.144,1.795,0,2816
2020-07-07T12:30:51+0300,20.28,59.54,1002.97,-91,0.724,-0.728,-0.148,1.801,0,2816
2020-07-07T12:32:43+0300,20.33,59.13,1003.03,-92,0.72,-0.724,-0.152,1.795,0,1792
2020-07-07T12:34:06+0300,20.28,58.8,1003.03,-72,0.52,-0.516,0.444,1.789,1,2816
2020-07-07T12:34:21+0300,20.28,58.84,1003.05,-84,0.716,-0.72,-0.152,1.795,3,2816
2020-07-07T12:34:52+0300,20.3,58.87,1003.04,-81,0.716,-0.728,-0.152,1.801,0,2816
2020-07-07T12:35:07+0300,20.33,58.84,1003.04,-64,0.716,-0.724,-0.152,1.801,0,2816
2020-07-07T12:37:52+0300,20.71,58.77,1003.06,-67,0.72,-0.724,-0.152,1.789,0,2816
2020-07-07T12:38:07+0300,20.74,58.72,1003.03,-69,0.72,-0.724,-0.148,1.795,0,2816
2020-07-07T13:26:37+0300,19.23,56.3,1003.59,-84,0.72,-0.724,-0.152,1.651,0,2816
2020-07-07T13:26:52+0300,19.22,56.29,1003.59,-78,0.72,-0.724,-0.156,1.651,0,2816
2020-07-07T13:27:07+0300,19.21,56.24,1003.58,-86,0.716,-0.724,-0.168,1.657,0,2816
2020-07-07T13:30:07+0300,19.06,56.27,1003.66,-82,0.816,-0.808,-0.036,1.669,3,2816
2020-07-07T13:30:37+0300,19.04,56.21,1003.69,-85,0.72,-0.72,-0.16,1.669,0,2816
2020-07-07T13:37:07+0300,18.82,56.28,1003.7,-77,0.72,-0.724,-0.156,1.687,0,2816
2020-07-07T13:37:22+0300,18.82,56.29,1003.69,-77,0.724,-0.728,-0.16,1.681,0,2816
2020-07-07T13:41:37+0300,18.64,56.05,1003.82,-88,0.72,-0.724,-0.152,1.711,0,2816
2020-07-07T13:44:07+0300,18.59,56.24,1003.83,-71,0.72,-0.716,-0.148,1.717,0,2816
2020-07-07T13:44:22+0300,18.58,56.25,1003.83,-57,0.72,-0.724,-0.148,1.717,0,2816
2020-07-07T13:44:37+0300,18.58,56.27,1003.82,-56,0.72,-0.72,-0.144,1.723,0,2816
2020-07-07T13:44:52+0300,18.58,56.33,1003.83,-70,0.716,-0.732,-0.156,1.723,0,2816
2020-07-07T13:47:37+0300,18.57,56.23,1003.82,-96,0.72,-0.732,-0.152,1.741,0,2816
2020-07-07T13:47:52+0300,18.56,56.24,1003.82,-82,0.716,-0.728,-0.148,1.747,3,2816
2020-07-07T13:48:07+0300,18.56,56.23,1003.82,-91,0.652,-0.652,0.316,1.747,4,2816
2020-07-07T13:51:22+0300,18.5,56.21,1003.77,-82,0.712,-0.724,-0.156,1.759,0,2816
2020-07-07T13:52:07+0300,18.49,56.14,1003.8,-73,0.72,-0.728,-0.152,1.765,0,2816
2020-07-07T13:54:52+0300,18.41,56.1,1003.8,-77,0.716,-0.728,-0.16,1.777,0,2816
2020-07-07T13:55:37+0300,18.4,56.09,1003.78,-79,0.72,-0.732,-0.16,1.783,0,2816
2020-07-07T13:58:22+0300,18.37,56.12,1003.74,-79,0.724,-0.724,-0.156,1.789,0,2048
2020-07-07T13:58:37+0300,18.37,56.15,1003.75,-79,0.708,-0.72,-0.144,1.783,0,2816
2020-07-07T13:59:07+0300,18.37,56.13,1003.77,-88,0.728,-0.74,0.084,1.789,4,2816
